freq;freq_label;unit;unit_label;wstatus;wstatus_label;nace_r2;nace_r2_label;geo;geo_label;time;time_label;value
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1C3;Alto Alentejo;2010;2010;1.7
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT1C3;Alto Alentejo;2010;2010;1.7
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT1C3;Alto Alentejo;2010;2010;1.6
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT1C3;Alto Alentejo;2010;2010;1.6
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT1C3;Alto Alentejo;2010;2010;1.5
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT1C3;Alto Alentejo;2010;2010;1.5
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT1C3;Alto Alentejo;2010;2010;1.5
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1C3;Alto Alentejo;2010;2010;1.5
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1C3;Alto Alentejo;2010;2010;1.5
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1C3;Alto Alentejo;2010;2010;1.5
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1C3;Alto Alentejo;2010;2010;1.4
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1C3;Alto Alentejo;2010;2010;1.4
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1C3;Alto Alentejo;2010;2010;1.4
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1C3;Alto Alentejo;2010;2010;1.5
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT1C4;Alentejo Central;2010;2010;0.3
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT1C4;Alentejo Central;2010;2010;0.5
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT1C4;Alentejo Central;2010;2010;0.5
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT1C4;Alentejo Central;2010;2010;0.5
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1C4;Alentejo Central;2010;2010;0.3
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT1C4;Alentejo Central;2010;2010;0.3
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT1C4;Alentejo Central;2010;2010;0.4
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT1C4;Alentejo Central;2010;2010;1.7
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT1C4;Alentejo Central;2010;2010;1.5
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT1C4;Alentejo Central;2010;2010;1.5
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1C4;Alentejo Central;2010;2010;1.6
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1C4;Alentejo Central;2010;2010;1.6
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1C4;Alentejo Central;2010;2010;1.4
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1C4;Alentejo Central;2010;2010;1.4
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1C4;Alentejo Central;2010;2010;1.5
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1C4;Alentejo Central;2010;2010;1.4
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1C4;Alentejo Central;2010;2010;1.3
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT1C4;Alentejo Central;2010;2010;1.3
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1C4;Alentejo Central;2010;2010;1.2
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1C4;Alentejo Central;2010;2010;1.2
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1C4;Alentejo Central;2010;2010;1.1
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1C4;Alentejo Central;2010;2010;1.1
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT1D;Oeste e Vale do Tejo;2010;2010;1.1
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT1D;Oeste e Vale do Tejo;2010;2010;1.1
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT1D;Oeste e Vale do Tejo;2010;2010;1.1
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT1D;Oeste e Vale do Tejo;2010;2010;1.1
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT1D;Oeste e Vale do Tejo;2010;2010;1.1
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT1D;Oeste e Vale do Tejo;2010;2010;1.1
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT1D;Oeste e Vale do Tejo;2010;2010;1.0
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT1D;Oeste e Vale do Tejo;2010;2010;1.1
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT1D;Oeste e Vale do Tejo;2010;2010;26.4
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT1D;Oeste e Vale do Tejo;2010;2010;25.8
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT1D;Oeste e Vale do Tejo;2010;2010;25.4
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT1D;Oeste e Vale do Tejo;2010;2010;25.6
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT1D;Oeste e Vale do Tejo;2010;2010;25.0
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT1D;Oeste e Vale do Tejo;2010;2010;24.5
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D;Oeste e Vale do Tejo;2010;2010;24.1
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D;Oeste e Vale do Tejo;2010;2010;24.8
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D;Oeste e Vale do Tejo;2010;2010;25.2
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D;Oeste e Vale do Tejo;2010;2010;27.2
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D;Oeste e Vale do Tejo;2010;2010;27.1
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D;Oeste e Vale do Tejo;2010;2010;27.7
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT1D;Oeste e Vale do Tejo;2010;2010;28.4
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT1D;Oeste e Vale do Tejo;2010;2010;27.8
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT1D;Oeste e Vale do Tejo;2010;2010;27.4
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D;Oeste e Vale do Tejo;2010;2010;26.8
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D;Oeste e Vale do Tejo;2010;2010;25.7
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D;Oeste e Vale do Tejo;2010;2010;26.2
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT1D;Oeste e Vale do Tejo;2010;2010;26.0
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT1D;Oeste e Vale do Tejo;2010;2010;25.6
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT1D;Oeste e Vale do Tejo;2010;2010;26.4
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT1D;Oeste e Vale do Tejo;2010;2010;26.3
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT1D;Oeste e Vale do Tejo;2010;2010;25.4
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT1D;Oeste e Vale do Tejo;2010;2010;24.9
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D;Oeste e Vale do Tejo;2010;2010;23.8
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D;Oeste e Vale do Tejo;2010;2010;23.9
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D;Oeste e Vale do Tejo;2010;2010;24.3
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1D;Oeste e Vale do Tejo;2010;2010;25.1
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D;Oeste e Vale do Tejo;2010;2010;3.8
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D;Oeste e Vale do Tejo;2010;2010;4.3
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT1D1;Oeste;2010;2010;4.3
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT1D1;Oeste;2010;2010;4.4
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT1D1;Oeste;2010;2010;4.7
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT1D1;Oeste;2010;2010;4.6
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT1D1;Oeste;2010;2010;4.5
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT1D1;Oeste;2010;2010;4.7
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT1D1;Oeste;2010;2010;3.7
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT1D1;Oeste;2010;2010;3.4
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT1D1;Oeste;2010;2010;3.1
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT1D1;Oeste;2010;2010;2.9
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT1D1;Oeste;2010;2010;2.9
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT1D1;Oeste;2010;2010;2.9
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT1D1;Oeste;2010;2010;2.9
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT1D1;Oeste;2010;2010;3.0
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT1D1;Oeste;2010;2010;3.0
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D1;Oeste;2010;2010;2.9
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D1;Oeste;2010;2010;2.8
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D1;Oeste;2010;2010;2.8
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D1;Oeste;2010;2010;2.8
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D1;Oeste;2010;2010;2.9
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D1;Oeste;2010;2010;3.0
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT1D1;Oeste;2010;2010;1.6
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT1D1;Oeste;2010;2010;1.5
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT1D1;Oeste;2010;2010;1.5
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT1D1;Oeste;2010;2010;1.4
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT1D1;Oeste;2010;2010;1.6
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT1D1;Oeste;2010;2010;1.6
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D1;Oeste;2010;2010;1.8
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D1;Oeste;2010;2010;1.9
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D1;Oeste;2010;2010;1.6
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1D1;Oeste;2010;2010;1.4
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1D1;Oeste;2010;2010;1.2
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1D1;Oeste;2010;2010;1.1
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1D1;Oeste;2010;2010;1.0
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT1D1;Oeste;2010;2010;1.1
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1D1;Oeste;2010;2010;1.1
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D1;Oeste;2010;2010;1.1
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D1;Oeste;2010;2010;1.1
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D1;Oeste;2010;2010;1.1
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT1D2;Médio Tejo;2010;2010;1.1
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT1D2;Médio Tejo;2010;2010;1.0
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT1D2;Médio Tejo;2010;2010;1.0
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT1D2;Médio Tejo;2010;2010;1.0
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT1D2;Médio Tejo;2010;2010;1.1
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT1D2;Médio Tejo;2010;2010;11.7
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT1D2;Médio Tejo;2010;2010;11.9
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT1D2;Médio Tejo;2010;2010;11.9
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT1D2;Médio Tejo;2010;2010;11.9
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D2;Médio Tejo;2010;2010;12.5
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D2;Médio Tejo;2010;2010;12.3
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D2;Médio Tejo;2010;2010;12.8
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D2;Médio Tejo;2010;2010;13.1
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D2;Médio Tejo;2010;2010;14.6
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT1D2;Médio Tejo;2010;2010;14.6
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT1D2;Médio Tejo;2010;2010;14.7
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT1D2;Médio Tejo;2010;2010;14.3
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT1D2;Médio Tejo;2010;2010;14.8
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D2;Médio Tejo;2010;2010;14.6
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D2;Médio Tejo;2010;2010;14.3
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D2;Médio Tejo;2010;2010;14.8
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT1D2;Médio Tejo;2010;2010;14.6
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT1D2;Médio Tejo;2010;2010;14.2
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT1D2;Médio Tejo;2010;2010;13.8
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT1D2;Médio Tejo;2010;2010;13.1
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT1D2;Médio Tejo;2010;2010;13.2
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT1D2;Médio Tejo;2010;2010;13.5
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D2;Médio Tejo;2010;2010;14.1
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT1D2;Médio Tejo;2010;2010;1.4
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1D2;Médio Tejo;2010;2010;1.2
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D2;Médio Tejo;2010;2010;1.3
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D2;Médio Tejo;2010;2010;1.3
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT1D2;Médio Tejo;2010;2010;1.4
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT1D3;Lezíria do Tejo;2010;2010;1.5
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT1D3;Lezíria do Tejo;2010;2010;1.6
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT1D3;Lezíria do Tejo;2010;2010;1.6
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT1D3;Lezíria do Tejo;2010;2010;1.9
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT1D3;Lezíria do Tejo;2010;2010;2.0
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT1D3;Lezíria do Tejo;2010;2010;2.2
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT1D3;Lezíria do Tejo;2010;2010;2.3
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT1D3;Lezíria do Tejo;2010;2010;2.1
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT1D3;Lezíria do Tejo;2010;2010;2.1
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT1D3;Lezíria do Tejo;2010;2010;2.0
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT1D3;Lezíria do Tejo;2010;2010;2.0
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT1D3;Lezíria do Tejo;2010;2010;2.1
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT1D3;Lezíria do Tejo;2010;2010;1.9
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT1D3;Lezíria do Tejo;2010;2010;1.9
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT1D3;Lezíria do Tejo;2010;2010;1.9
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D3;Lezíria do Tejo;2010;2010;1.8
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D3;Lezíria do Tejo;2010;2010;1.8
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT1D3;Lezíria do Tejo;2010;2010;1.9
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D3;Lezíria do Tejo;2010;2010;6.0
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D3;Lezíria do Tejo;2010;2010;5.2
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT1D3;Lezíria do Tejo;2010;2010;5.8
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT1D3;Lezíria do Tejo;2010;2010;6.2
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT1D3;Lezíria do Tejo;2010;2010;7.0
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT1D3;Lezíria do Tejo;2010;2010;7.1
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT1D3;Lezíria do Tejo;2010;2010;7.0
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT1D3;Lezíria do Tejo;2010;2010;7.1
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT1D3;Lezíria do Tejo;2010;2010;6.0
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D3;Lezíria do Tejo;2010;2010;6.0
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D3;Lezíria do Tejo;2010;2010;5.6
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT1D3;Lezíria do Tejo;2010;2010;5.1
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1D3;Lezíria do Tejo;2010;2010;5.4
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1D3;Lezíria do Tejo;2010;2010;5.3
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT1D3;Lezíria do Tejo;2010;2010;5.3
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT1D3;Lezíria do Tejo;2010;2010;5.5
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT1D3;Lezíria do Tejo;2010;2010;5.5
