freq;freq_label;sex;sex_label;unit;unit_label;age;age_label;geo;geo_label;time;time_label;value
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT11;Norte;2014;2014;35949.0
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT11;Norte;2014;2014;31585.0
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT11;Norte;2014;2014;30179.0
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT11;Norte;2014;2014;29564.0
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT11;Norte;2014;2014;29496.0
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT11;Norte;2014;2014;29293.0
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT11;Norte;2014;2014;29840.0
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT11;Norte;2014;2014;29579.0
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT11;Norte;2014;2014;29480.0
A;Annual;T;Total;NR;Number;UNK;Unknown;PT11;Norte;2014;2014;28995.0
A;Annual;M;Males;NR;Number;UNK;Unknown;PT11;Norte;2014;2014;28893.0
A;Annual;F;Females;NR;Number;UNK;Unknown;PT11;Norte;2014;2014;29458.0
A;Annual;T;Total;NR;Number;TOTAL;Total;PT111;Alto Minho;2014;2014;23244.0
A;Annual;M;Males;NR;Number;TOTAL;Total;PT111;Alto Minho;2014;2014;22485.0
A;Annual;F;Females;NR;Number;TOTAL;Total;PT111;Alto Minho;2014;2014;21781.0
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT111;Alto Minho;2014;2014;21676.0
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT111;Alto Minho;2014;2014;21705.0
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT111;Alto Minho;2014;2014;21999.0
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT111;Alto Minho;2014;2014;22058.0
