freq;freq_label;currency;currency_label;estruct;estruct_label;ecase;ecase_label;geo;geo_label;time;time_label;value
A;Annual;EUR;Euro;SOC;Social Security;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1581.12
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1591.4
A;Annual;NAC;National currency;SOC;Social Security;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1549.32
A;Annual;EUR;Euro;FAM;Family allowances;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1500.64
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1508.37
A;Annual;NAC;National currency;FAM;Family allowances;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1538.26
A;Annual;EUR;Euro;NET;Net earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1503.89
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1495.65
A;Annual;NAC;National currency;NET;Net earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2014;2014;1525.99
A;Annual;EUR;Euro;TOTAL;Total;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;1560.74
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;1566.3
A;Annual;NAC;National currency;TOTAL;Total;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;1566.57
A;Annual;EUR;Euro;GRS;Gross earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;1930.89
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;1853.98
A;Annual;NAC;National currency;GRS;Gross earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;4208.4
A;Annual;EUR;Euro;TAX;Taxes;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;4642.21
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;4892.89
A;Annual;NAC;National currency;TAX;Taxes;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;
A;Annual;EUR;Euro;SOC;Social Security;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;
A;Annual;NAC;National currency;SOC;Social Security;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;
A;Annual;EUR;Euro;FAM;Family allowances;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;736.32
A;Annual;NAC;National currency;FAM;Family allowances;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;729.0
A;Annual;EUR;Euro;NET;Net earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;751.91
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;
A;Annual;NAC;National currency;NET;Net earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;
A;Annual;EUR;Euro;TOTAL;Total;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;
A;Annual;NAC;National currency;TOTAL;Total;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;
A;Annual;EUR;Euro;GRS;Gross earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1097.79
A;Annual;NAC;National currency;GRS;Gross earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;
A;Annual;EUR;Euro;TAX;Taxes;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1157.88
A;Annual;NAC;National currency;TAX;Taxes;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1144.15
A;Annual;EUR;Euro;SOC;Social Security;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1155.76
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1169.24
A;Annual;NAC;National currency;SOC;Social Security;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1145.23
A;Annual;EUR;Euro;FAM;Family allowances;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1140.79
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1271.81
A;Annual;NAC;National currency;FAM;Family allowances;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;1318.36
A;Annual;EUR;Euro;NET;Net earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;276.36
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;282.54
A;Annual;NAC;National currency;NET;Net earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2014;2014;380.51
A;Annual;EUR;Euro;TOTAL;Total;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;402.24
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;394.11
A;Annual;NAC;National currency;TOTAL;Total;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;383.55
A;Annual;EUR;Euro;GRS;Gross earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;344.48
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;418.66
A;Annual;NAC;National currency;GRS;Gross earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;388.0
A;Annual;EUR;Euro;TAX;Taxes;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;363.39
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;390.86
A;Annual;NAC;National currency;TAX;Taxes;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;376.14
A;Annual;EUR;Euro;SOC;Social Security;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;369.75
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;376.46
A;Annual;NAC;National currency;SOC;Social Security;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;370.75
A;Annual;EUR;Euro;FAM;Family allowances;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;560.14
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;550.29
A;Annual;NAC;National currency;FAM;Family allowances;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;546.8
A;Annual;EUR;Euro;NET;Net earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;664.61
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;679.92
A;Annual;NAC;National currency;NET;Net earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2014;2014;674.78
A;Annual;EUR;Euro;TOTAL;Total;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;704.73
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;1488.72
A;Annual;NAC;National currency;TOTAL;Total;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;1462.57
A;Annual;EUR;Euro;GRS;Gross earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;1462.57
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;0.0
A;Annual;NAC;National currency;GRS;Gross earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;0.0
A;Annual;EUR;Euro;TAX;Taxes;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;0.0
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;0.0
A;Annual;NAC;National currency;TAX;Taxes;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;322.93
A;Annual;EUR;Euro;SOC;Social Security;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;621.9
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;588.84
A;Annual;NAC;National currency;SOC;Social Security;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;586.14
A;Annual;EUR;Euro;FAM;Family allowances;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;548.55
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;546.44
A;Annual;NAC;National currency;FAM;Family allowances;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;562.29
A;Annual;EUR;Euro;NET;Net earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;553.09
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;551.69
A;Annual;NAC;National currency;NET;Net earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2014;2014;558.48
A;Annual;EUR;Euro;TOTAL;Total;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;559.17
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;568.85
A;Annual;NAC;National currency;TOTAL;Total;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;0.0
A;Annual;EUR;Euro;GRS;Gross earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;0.0
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;1606.99
A;Annual;NAC;National currency;GRS;Gross earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;2481.52
A;Annual;EUR;Euro;TAX;Taxes;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;4010.85
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;3727.71
A;Annual;NAC;National currency;TAX;Taxes;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;3747.01
A;Annual;EUR;Euro;SOC;Social Security;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;3982.13
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;4469.74
A;Annual;NAC;National currency;SOC;Social Security;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;3885.7
A;Annual;EUR;Euro;FAM;Family allowances;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;3914.1
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;4696.85
A;Annual;NAC;National currency;FAM;Family allowances;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;4764.69
A;Annual;EUR;Euro;NET;Net earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;4737.84
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;4856.84
A;Annual;NAC;National currency;NET;Net earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2014;2014;5032.64
A;Annual;EUR;Euro;TOTAL;Total;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;37358.86
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;6971.8
A;Annual;NAC;National currency;TOTAL;Total;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;7402.07
A;Annual;EUR;Euro;GRS;Gross earning;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;7609.8
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;8015.43
A;Annual;NAC;National currency;GRS;Gross earning;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;7989.39
A;Annual;EUR;Euro;TAX;Taxes;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;7980.71
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;8387.07
A;Annual;NAC;National currency;TAX;Taxes;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;9666.76
A;Annual;EUR;Euro;SOC;Social Security;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;10427.84
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;10524.95
A;Annual;NAC;National currency;SOC;Social Security;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;11350.79
A;Annual;EUR;Euro;FAM;Family allowances;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;12040.47
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;12570.02
A;Annual;NAC;National currency;FAM;Family allowances;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;13040.08
A;Annual;EUR;Euro;NET;Net earning;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;13759.81
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;14366.03
A;Annual;NAC;National currency;NET;Net earning;P1_NCH_AW50;Single person without children earning 50% of the average earning;PT;Portugal;2015;2015;14665.78
A;Annual;EUR;Euro;TOTAL;Total;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;15274.06
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;16127.68
A;Annual;NAC;National currency;TOTAL;Total;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;17080.52
A;Annual;EUR;Euro;GRS;Gross earning;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;19256.61
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;18411.61
A;Annual;NAC;National currency;GRS;Gross earning;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;20282.99
A;Annual;EUR;Euro;TAX;Taxes;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;21478.53
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;23896.63
A;Annual;NAC;National currency;TAX;Taxes;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;10516.92
A;Annual;EUR;Euro;SOC;Social Security;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;10970.38
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;11081.87
A;Annual;NAC;National currency;SOC;Social Security;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;11670.44
A;Annual;EUR;Euro;FAM;Family allowances;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;11954.33
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;12718.21
A;Annual;NAC;National currency;FAM;Family allowances;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;13099.13
A;Annual;EUR;Euro;NET;Net earning;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;13280.3
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;13567.31
A;Annual;NAC;National currency;NET;Net earning;P1_NCH_AW67;Single person without children earning 67% of the average earning;PT;Portugal;2015;2015;13755.62
A;Annual;EUR;Euro;TOTAL;Total;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;13988.48
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;13702.85
A;Annual;NAC;National currency;TOTAL;Total;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;14076.19
A;Annual;EUR;Euro;GRS;Gross earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;13747.24
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;13517.79
A;Annual;NAC;National currency;GRS;Gross earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;13342.0
A;Annual;EUR;Euro;TAX;Taxes;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;13405.01
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;13423.99
A;Annual;NAC;National currency;TAX;Taxes;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;14066.84
A;Annual;EUR;Euro;SOC;Social Security;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;14594.72
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;14328.91
A;Annual;NAC;National currency;SOC;Social Security;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;15273.73
A;Annual;EUR;Euro;FAM;Family allowances;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;16281.9
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;17639.81
A;Annual;NAC;National currency;FAM;Family allowances;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;19537.2
A;Annual;EUR;Euro;NET;Net earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;
A;Annual;NAC;National currency;NET;Net earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2015;2015;
A;Annual;EUR;Euro;TOTAL;Total;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;
A;Annual;NAC;National currency;TOTAL;Total;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;
A;Annual;EUR;Euro;GRS;Gross earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;
A;Annual;NAC;National currency;GRS;Gross earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;6534.15
A;Annual;EUR;Euro;TAX;Taxes;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;6521.7
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;7080.19
A;Annual;NAC;National currency;TAX;Taxes;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;7415.51
A;Annual;EUR;Euro;SOC;Social Security;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;7544.94
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;7933.13
A;Annual;NAC;National currency;SOC;Social Security;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;8387.78
A;Annual;EUR;Euro;FAM;Family allowances;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;9283.37
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;10263.86
A;Annual;NAC;National currency;FAM;Family allowances;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;11053.02
A;Annual;EUR;Euro;NET;Net earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;11966.05
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;13031.51
A;Annual;NAC;National currency;NET;Net earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2015;2015;13774.24
A;Annual;EUR;Euro;TOTAL;Total;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2015;2015;14417.09
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2015;2015;15161.95
A;Annual;NAC;National currency;TOTAL;Total;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2015;2015;17221.79
A;Annual;EUR;Euro;GRS;Gross earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2015;2015;20822.91
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2015;2015;7454.82
A;Annual;NAC;National currency;GRS;Gross earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2015;2015;8208.24
A;Annual;EUR;Euro;TAX;Taxes;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2015;2015;8870.91
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2015;2015;9619.03
