freq;freq_label;unit;unit_label;na_item;na_item_label;geo;geo_label;time;time_label;value
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;41.45
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;43.879
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;47.764
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;50.326
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;58.507
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2004;2004;62.248
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;66.582
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;70.969
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;74.398
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;79.558
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;84.509
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;88.151
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;95.441
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;100.795
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;98.02
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;100.0
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;100.814
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2004;2004;100.854
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;101.804
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;100.454
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;102.278
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;105.874
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;108.954
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;114.645
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;120.737
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;120.389
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;131.191
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;138.074
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;144.28
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2004;2004;150.827
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2004;2004;
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P41;Actual individual consumption;PT;Portugal;2004;2004;75.403
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;
A;Annual;CP_EUR_HAB;Current prices, euro per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;77.363
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;78.973
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;80.116
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;81.888
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;82.934
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;84.326
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;85.982
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;87.786
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;89.335
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2005;2005;90.215
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P3;Final consumption expenditure;PT;Portugal;2005;2005;91.849
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P3;Final consumption expenditure;PT;Portugal;2005;2005;93.588
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;95.461
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;97.173
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;99.268
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;100.0
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;100.03
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;99.568
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;99.661
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;100.817
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;102.638
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P3;Final consumption expenditure;PT;Portugal;2005;2005;104.854
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;106.098
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;107.2
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;108.816
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;109.268
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;115.395
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;116.632
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;116.98
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;119.039
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P3_S13;Final consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;77.879
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;79.389
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;80.46
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;82.194
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;83.271
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;84.677
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;86.31
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2005;2005;88.06
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;89.588
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;90.433
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;92.034
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;93.712
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;95.534
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;97.175
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;99.287
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;100.0
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;100.001
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;99.505
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;99.552
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2005;2005;100.712
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;102.5
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;104.707
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;105.925
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;106.994
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;108.554
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;108.977
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;115.059
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;116.284
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;116.655
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;118.675
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P31_S14;Final consumption expenditure of households;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P31_S15;Final consumption expenditure of NPISH;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;P41;Actual individual consumption;PT;Portugal;2005;2005;
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;P41;Actual individual consumption;PT;Portugal;2005;2005;
A;Annual;CP_EUR_HAB;Current prices, euro per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;81.448
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;83.894
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;84.785
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;86.705
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;87.373
A;Annual;CLV_PCH_PRE_HAB;Chain linked volumes, percentage change on previous period, per capita;P41;Actual individual consumption;PT;Portugal;2005;2005;88.457
A;Annual;PC_EU27_2020_HAB_MEUR_CP;Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;43.887
A;Annual;PC_EU27_2020_HAB_MPPS_CP;Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;48.965
A;Annual;CP_EUR_HAB;Current prices, euro per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;56.212
A;Annual;CP_NAC_HAB;Current prices, units of national currency per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;58.772
A;Annual;CP_PPS_EU27_2020_HAB;Current prices, purchasing power standard (PPS, EU27 from 2020) per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;59.592
A;Annual;CLV_I20_HAB;Chain linked volumes, Index 2020=100, per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;62.78
A;Annual;CLV_I15_HAB;Chain linked volumes, Index 2015=100, per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;67.556
A;Annual;CLV_I10_HAB;Chain linked volumes, Index 2010=100, per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;74.571
A;Annual;CLV20_EUR_HAB;Chain linked volumes (2020), euro per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;82.307
A;Annual;CLV15_EUR_HAB;Chain linked volumes (2015), euro per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;89.584
A;Annual;CLV10_EUR_HAB;Chain linked volumes (2010), euro per capita;B1GQ;Gross domestic product at market prices;PT;Portugal;2006;2006;98.834
