freq;freq_label;unit;unit_label;icha11_hc;icha11_hc_label;geo;geo_label;time;time_label;value
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC62;Immunisation programmes;PT;Portugal;2005;2005;41.09
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC62;Immunisation programmes;PT;Portugal;2005;2005;45.17
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC62;Immunisation programmes;PT;Portugal;2005;2005;40.54
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC62;Immunisation programmes;PT;Portugal;2005;2005;43.02
A;Annual;MIO_EUR;Million euro;HC63;Early disease detection programmes;PT;Portugal;2005;2005;
A;Annual;EUR_HAB;Euro per inhabitant;HC63;Early disease detection programmes;PT;Portugal;2005;2005;
A;Annual;MIO_NAC;Million units of national currency;HC63;Early disease detection programmes;PT;Portugal;2005;2005;
A;Annual;NAC_HAB;National currency per inhabitant;HC63;Early disease detection programmes;PT;Portugal;2005;2005;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC63;Early disease detection programmes;PT;Portugal;2005;2005;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC63;Early disease detection programmes;PT;Portugal;2005;2005;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC63;Early disease detection programmes;PT;Portugal;2005;2005;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC63;Early disease detection programmes;PT;Portugal;2005;2005;
A;Annual;MIO_EUR;Million euro;HC64;Healthy condition monitoring programmes;PT;Portugal;2005;2005;
A;Annual;EUR_HAB;Euro per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;2005;2005;
A;Annual;MIO_NAC;Million units of national currency;HC64;Healthy condition monitoring programmes;PT;Portugal;2005;2005;
A;Annual;NAC_HAB;National currency per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;2005;2005;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC64;Healthy condition monitoring programmes;PT;Portugal;2005;2005;60.46
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;2005;2005;82.54
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC64;Healthy condition monitoring programmes;PT;Portugal;2005;2005;57.75
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC64;Healthy condition monitoring programmes;PT;Portugal;2005;2005;49.99
A;Annual;MIO_EUR;Million euro;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2005;2005;58.82
A;Annual;EUR_HAB;Euro per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2005;2005;59.56
A;Annual;MIO_NAC;Million units of national currency;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2005;2005;
A;Annual;NAC_HAB;National currency per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2005;2005;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2005;2005;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2005;2005;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2005;2005;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2005;2005;
A;Annual;MIO_EUR;Million euro;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2005;2005;
A;Annual;EUR_HAB;Euro per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2005;2005;
A;Annual;MIO_NAC;Million units of national currency;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2005;2005;
A;Annual;NAC_HAB;National currency per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2005;2005;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2005;2005;0.0
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2005;2005;0.0
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2005;2005;0.0
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2005;2005;0.0
A;Annual;MIO_EUR;Million euro;HC7;Governance and health system and financing administration;PT;Portugal;2005;2005;
A;Annual;EUR_HAB;Euro per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;2005;2005;
A;Annual;MIO_NAC;Million units of national currency;HC7;Governance and health system and financing administration;PT;Portugal;2005;2005;
A;Annual;NAC_HAB;National currency per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;2005;2005;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC7;Governance and health system and financing administration;PT;Portugal;2005;2005;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;2005;2005;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC7;Governance and health system and financing administration;PT;Portugal;2005;2005;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC7;Governance and health system and financing administration;PT;Portugal;2005;2005;
A;Annual;MIO_EUR;Million euro;HC71;Governance and health system administration;PT;Portugal;2005;2005;
A;Annual;EUR_HAB;Euro per inhabitant;HC71;Governance and health system administration;PT;Portugal;2005;2005;
A;Annual;MIO_NAC;Million units of national currency;HC71;Governance and health system administration;PT;Portugal;2005;2005;
A;Annual;NAC_HAB;National currency per inhabitant;HC71;Governance and health system administration;PT;Portugal;2005;2005;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC71;Governance and health system administration;PT;Portugal;2005;2005;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC71;Governance and health system administration;PT;Portugal;2005;2005;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC71;Governance and health system administration;PT;Portugal;2005;2005;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC71;Governance and health system administration;PT;Portugal;2005;2005;
A;Annual;MIO_EUR;Million euro;HC72;Administration of health financing;PT;Portugal;2005;2005;
A;Annual;EUR_HAB;Euro per inhabitant;HC72;Administration of health financing;PT;Portugal;2005;2005;
A;Annual;MIO_NAC;Million units of national currency;HC72;Administration of health financing;PT;Portugal;2005;2005;
A;Annual;NAC_HAB;National currency per inhabitant;HC72;Administration of health financing;PT;Portugal;2005;2005;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC72;Administration of health financing;PT;Portugal;2005;2005;0.0
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC72;Administration of health financing;PT;Portugal;2005;2005;0.0
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC72;Administration of health financing;PT;Portugal;2005;2005;0.0
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC72;Administration of health financing;PT;Portugal;2005;2005;0.0
A;Annual;MIO_EUR;Million euro;HC_UNK;Other health care services unknown;PT;Portugal;2005;2005;0.0
A;Annual;EUR_HAB;Euro per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;2005;2005;0.0
A;Annual;MIO_NAC;Million units of national currency;HC_UNK;Other health care services unknown;PT;Portugal;2005;2005;0.0
A;Annual;NAC_HAB;National currency per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;2005;2005;0.0
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC_UNK;Other health care services unknown;PT;Portugal;2005;2005;0.0
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;2005;2005;0.0
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC_UNK;Other health care services unknown;PT;Portugal;2005;2005;0.0
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC_UNK;Other health care services unknown;PT;Portugal;2005;2005;0.0
A;Annual;MIO_EUR;Million euro;HCR1;Long-term care (social);PT;Portugal;2005;2005;0.0
A;Annual;EUR_HAB;Euro per inhabitant;HCR1;Long-term care (social);PT;Portugal;2005;2005;0.0
A;Annual;MIO_NAC;Million units of national currency;HCR1;Long-term care (social);PT;Portugal;2005;2005;
A;Annual;NAC_HAB;National currency per inhabitant;HCR1;Long-term care (social);PT;Portugal;2005;2005;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HCR1;Long-term care (social);PT;Portugal;2005;2005;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HCR1;Long-term care (social);PT;Portugal;2005;2005;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HCR1;Long-term care (social);PT;Portugal;2005;2005;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HCR1;Long-term care (social);PT;Portugal;2005;2005;
A;Annual;MIO_EUR;Million euro;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);TOT_HC;Current health care expenditure (CHE);PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);TOT_HC;Current health care expenditure (CHE);PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);TOT_HC;Current health care expenditure (CHE);PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC1_2;Curative care and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC1_2;Curative care and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC1_2;Curative care and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC1_2;Curative care and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC1_2;Curative care and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC1;Curative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC1;Curative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC1;Curative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC1;Curative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC1;Curative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC1;Curative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC1;Curative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC1;Curative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC11;Inpatient curative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC11;Inpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC11;Inpatient curative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC11;Inpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC11;Inpatient curative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC11;Inpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC11;Inpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC11;Inpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC12_22;Day curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC12_22;Day curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC12_22;Day curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC12_22;Day curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC12_22;Day curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC12;Day curative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC12;Day curative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC12;Day curative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC12;Day curative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC12;Day curative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC12;Day curative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC12;Day curative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC12;Day curative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC13;Outpatient curative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC13;Outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC13;Outpatient curative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC13;Outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC13;Outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC13;Outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC13;Outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC13;Outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC131;General outpatient curative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC131;General outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC131;General outpatient curative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC131;General outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC131;General outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC131;General outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC131;General outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC131;General outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC132;Dental outpatient curative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC132;Dental outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC132;Dental outpatient curative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC132;Dental outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC132;Dental outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC132;Dental outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC132;Dental outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC132;Dental outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC133;Specialised outpatient curative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC133;Specialised outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC133;Specialised outpatient curative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC133;Specialised outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC133;Specialised outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC133;Specialised outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC133;Specialised outpatient curative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC133;Specialised outpatient curative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC139;All other outpatient curative care n.e.c.;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC139;All other outpatient curative care n.e.c.;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC139;All other outpatient curative care n.e.c.;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC14;Home-based curative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC14;Home-based curative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC14;Home-based curative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC14;Home-based curative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC14;Home-based curative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC14;Home-based curative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC14;Home-based curative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC14;Home-based curative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC2;Rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC2;Rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC2;Rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC2;Rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC2;Rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC2;Rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC2;Rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC2;Rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC21;Inpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC21;Inpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC21;Inpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC21;Inpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC21;Inpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC21;Inpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC21;Inpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC21;Inpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC22;Day rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC22;Day rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC22;Day rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC22;Day rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC22;Day rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC22;Day rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC22;Day rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC22;Day rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC23;Outpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC23;Outpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC23;Outpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC23;Outpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC23;Outpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC23;Outpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC23;Outpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC23;Outpatient rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC24;Home-based rehabilitative care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC24;Home-based rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC24;Home-based rehabilitative care;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC24;Home-based rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC24;Home-based rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC24;Home-based rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC24;Home-based rehabilitative care;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC24;Home-based rehabilitative care;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC3;Long-term care (health);PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC3;Long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC3;Long-term care (health);PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC3;Long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC3;Long-term care (health);PT;Portugal;2006;2006;
