freq;freq_label;unit;unit_label;na_item;na_item_label;geo;geo_label;time;time_label;value
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;B1G;Value added, gross;PT;Portugal;2007;2007;22131.0
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;B1G;Value added, gross;PT;Portugal;2007;2007;21928.0
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;B1G;Value added, gross;PT;Portugal;2007;2007;21311.0
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;B1G;Value added, gross;PT;Portugal;2007;2007;17803.0
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;B1G;Value added, gross;PT;Portugal;2007;2007;20299.0
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;B1G;Value added, gross;PT;Portugal;2007;2007;23221.0
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;B1G;Value added, gross;PT;Portugal;2007;2007;20450.0
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;B1G;Value added, gross;PT;Portugal;2007;2007;24295.0
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;B1G;Value added, gross;PT;Portugal;2007;2007;29083.0
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;B1G;Value added, gross;PT;Portugal;2007;2007;30711.0
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;B1G;Value added, gross;PT;Portugal;2007;2007;28477.0
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P3;Final consumption expenditure;PT;Portugal;2007;2007;28995.0
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P3;Final consumption expenditure;PT;Portugal;2007;2007;31166.0
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P3;Final consumption expenditure;PT;Portugal;2007;2007;31721.0
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P3;Final consumption expenditure;PT;Portugal;2007;2007;39623.0
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P3;Final consumption expenditure;PT;Portugal;2007;2007;46888.0
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P3;Final consumption expenditure;PT;Portugal;2007;2007;63823.0
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P3;Final consumption expenditure;PT;Portugal;2007;2007;68705.0
A;Annual;CP_MEUR;Current prices, million euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;78394.0
A;Annual;CP_MNAC;Current prices, million units of national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;83403.0
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P3;Final consumption expenditure;PT;Portugal;2007;2007;89137.0
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;90746.0
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;92123.0
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;95629.0
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;102233.0
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;111341.0
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;103999.0
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;126898.0
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;118023.0
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P3;Final consumption expenditure;PT;Portugal;2007;2007;5376.1
A;Annual;PYP_MEUR;Previous year prices, million euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;5425.3
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;5389.7
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P3;Final consumption expenditure;PT;Portugal;2007;2007;7168.4
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;8640.9
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;8100.7
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;8325.2
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;9415.3
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;10061.9
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;10007.5
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;12331.1
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;12715.6
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P3;Final consumption expenditure;PT;Portugal;2007;2007;12111.8
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P3;Final consumption expenditure;PT;Portugal;2007;2007;12586.3
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;14504.2
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;14330.7
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;16595.5
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;14937.5
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;13328.1
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;22137.5
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;19392.5
A;Annual;CP_MEUR;Current prices, million euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;17392.8
A;Annual;CP_MNAC;Current prices, million units of national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;16178.0
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;15986.4
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;18050.2
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;17321.2
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;18368.0
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;18532.9
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;18157.4
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;20363.6
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;19454.4
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;13545.4
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;12043.9
A;Annual;PYP_MEUR;Previous year prices, million euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;11239.0
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;9393.1
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;13413.7
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;11744.6
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;12196.4
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;14553.3
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;15128.1
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;16766.8
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;18081.4
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;16866.3
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;18939.1
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;15690.9
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P3_S13;Final consumption expenditure of general government;PT;Portugal;2007;2007;16165.5
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;17042.6
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;11003.8
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;12420.0
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;13523.5
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CP_MEUR;Current prices, million euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CP_MNAC;Current prices, million units of national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PYP_MEUR;Previous year prices, million euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;6871.0
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;6778.0
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;7535.0
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;8232.0
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;4599.0
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;4961.0
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;4899.0
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;5207.0
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;4428.0
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;5399.0
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P31_S13;Individual consumption expenditure of general government;PT;Portugal;2007;2007;4531.0
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;4933.0
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;5806.0
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;710.0
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;370.0
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;290.0
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;221.0
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;187.0
A;Annual;CP_MEUR;Current prices, million euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;877.0
A;Annual;CP_MNAC;Current prices, million units of national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;120.0
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;82.0
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;82.0
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;52.0
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;56.0
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;53.0
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;92.0
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;64.0
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;100.0
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;328.0
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;3089.0
A;Annual;PYP_MEUR;Previous year prices, million euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;3464.0
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;8611.0
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;30101.0
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P32_S13;Collective consumption expenditure of general government;PT;Portugal;2007;2007;
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;CP_MEUR;Current prices, million euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;CP_MNAC;Current prices, million units of national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;17.9
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;16.6
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;20.9
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;37.5
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;43.3
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;55.7
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;52.0
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;58.7
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;58.8
A;Annual;PYP_MEUR;Previous year prices, million euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;65.5
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;78.0
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;76.5
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;103.8
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;79.6
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;96.1
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;91.7
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;91.4
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;101.1
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;81.4
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;55.6
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;54.5
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P31_S14_S15;Household and NPISH final consumption expenditure;PT;Portugal;2007;2007;70.8
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;42.0
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;57.0
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;61.7
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;68.5
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;108.8
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;209.1
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;175.9
A;Annual;CP_MEUR;Current prices, million euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;112.3
A;Annual;CP_MNAC;Current prices, million units of national currency;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;PYP_MEUR;Previous year prices, million euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P31_S14;Final consumption expenditure of households;PT;Portugal;2007;2007;
