freq;freq_label;unit;unit_label;wstatus;wstatus_label;nace_r2;nace_r2_label;geo;geo_label;time;time_label;value
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2004;2004;4090.76
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2004;2004;4132.89
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2004;2004;4088.21
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2004;2004;4102.18
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2004;2004;4103.31
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2004;2004;4141.61
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2004;2004;4166.57
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2004;2004;4190.81
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2004;2004;4091.67
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2005;2005;4066.19
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2005;2005;3985.37
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2005;2005;3795.4
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2005;2005;3711.15
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2005;2005;3787.03
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2005;2005;3876.4
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2005;2005;3967.61
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2005;2005;4111.87
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2005;2005;4212.31
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2005;2005;4260.14
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2005;2005;4197.91
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2005;2005;4176.8
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2005;2005;4331.78
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2005;2005;107.01
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2005;2005;102.14
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2005;2005;103.52
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2005;2005;101.14
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2005;2005;95.3
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2005;2005;94.34
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2005;2005;95.48
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2005;2005;94.92
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2005;2005;95.95
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2005;2005;97.16
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2005;2005;97.21
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2005;2005;98.3
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2005;2005;95.86
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2005;2005;96.88
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2005;2005;95.11
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2005;2005;94.49
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2005;2005;90.25
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2005;2005;93.07
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2005;2005;94.9
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2005;2005;98.45
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2005;2005;101.17
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2005;2005;104.32
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2005;2005;109.01
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2005;2005;110.52
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2005;2005;99.82
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2005;2005;96.96
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2005;2005;98.54
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2005;2005;101.05
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2005;2005;1006.22
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2005;2005;1014.8
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2006;2006;1028.47
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2006;2006;1033.91
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2006;2006;1033.62
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2006;2006;1024.55
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2006;2006;1018.1
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2006;2006;985.79
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2006;2006;950.22
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2006;2006;913.16
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2006;2006;875.2
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2006;2006;863.59
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2006;2006;846.71
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2006;2006;824.13
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2006;2006;763.05
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2006;2006;746.01
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2006;2006;733.32
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2006;2006;704.95
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2006;2006;691.81
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2006;2006;705.96
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2006;2006;728.99
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2006;2006;743.39
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2006;2006;769.36
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2006;2006;792.99
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2006;2006;789.2
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2006;2006;772.09
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2006;2006;755.16
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2006;2006;763.85
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2006;2006;941.23
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2006;2006;950.33
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2006;2006;961.14
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2006;2006;967.47
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2006;2006;968.26
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2006;2006;959.87
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2006;2006;954.14
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2006;2006;923.76
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2006;2006;885.94
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2006;2006;850.13
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2006;2006;813.93
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2006;2006;802.15
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2006;2006;786.06
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2006;2006;762.97
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2006;2006;700.81
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2006;2006;684.49
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2006;2006;671.5
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2006;2006;644.74
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2007;2007;633.35
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2007;2007;648.53
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2007;2007;670.66
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2007;2007;683.89
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2007;2007;708.12
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2007;2007;731.31
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2007;2007;727.28
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2007;2007;708.52
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2007;2007;691.48
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2007;2007;698.26
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2007;2007;345.09
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2007;2007;344.28
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2007;2007;365.84
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2007;2007;404.52
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2007;2007;420.24
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2007;2007;469.18
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2007;2007;454.45
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2007;2007;471.47
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2007;2007;451.72
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2007;2007;447.05
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2007;2007;444.01
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2007;2007;446.12
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2007;2007;453.7
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2007;2007;443.24
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2007;2007;406.03
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2007;2007;390.89
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2007;2007;353.02
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2007;2007;279.61
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2007;2007;250.79
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2007;2007;239.16
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2007;2007;242.61
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2007;2007;246.87
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2007;2007;258.08
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2007;2007;269.47
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2007;2007;282.78
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2007;2007;289.33
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2007;2007;296.13
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2007;2007;317.5
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2007;2007;844.77
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2007;2007;847.69
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2007;2007;877.11
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2007;2007;920.19
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2007;2007;949.46
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2008;2008;955.46
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2008;2008;1018.9
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2008;2008;1030.12
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2008;2008;1043.92
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2008;2008;1076.64
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2008;2008;1091.56
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2008;2008;1125.23
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2008;2008;1133.99
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2008;2008;1151.05
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2008;2008;1129.99
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2008;2008;1131.08
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2008;2008;1125.46
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2008;2008;1070.98
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2008;2008;1048.54
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2008;2008;1090.27
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2008;2008;1129.66
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2008;2008;1166.06
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2008;2008;1220.64
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2008;2008;1266.51
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2008;2008;1296.38
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2008;2008;1258.82
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2008;2008;1187.56
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2008;2008;1243.82
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2008;2008;798.76
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2008;2008;799.98
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2008;2008;827.75
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2008;2008;870.06
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2008;2008;898.11
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2008;2008;902.99
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2008;2008;967.82
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2008;2008;977.05
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2008;2008;991.33
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2008;2008;1022.74
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2008;2008;1035.8
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2008;2008;1067.88
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2008;2008;1074.4
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2008;2008;1087.99
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2008;2008;1064.11
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2008;2008;1063.94
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2008;2008;1057.05
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2008;2008;1001.24
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2008;2008;977.8
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2008;2008;1016.29
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2008;2008;1049.57
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2009;2009;1084.11
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2009;2009;1131.85
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2009;2009;1168.92
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2009;2009;1191.37
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2009;2009;1146.87
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2009;2009;1065.13
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2009;2009;1111.23
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2009;2009;46.01
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2009;2009;47.71
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2009;2009;49.35
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2009;2009;50.13
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2009;2009;51.34
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2009;2009;52.47
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2009;2009;51.07
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2009;2009;53.07
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2009;2009;52.59
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2009;2009;53.9
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2009;2009;55.76
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2009;2009;57.35
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2009;2009;59.59
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2009;2009;63.06
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2009;2009;65.88
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2009;2009;67.14
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2009;2009;68.41
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2009;2009;69.74
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2009;2009;70.75
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2009;2009;73.98
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2009;2009;80.09
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2009;2009;81.96
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2009;2009;88.79
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2009;2009;97.59
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2009;2009;105.02
