tempo;regiao;entidade;localizacao_geografica;ebitda;gastos_operacionais;rendimentos_operacionais;resultado_liquido;resultados_operacionais
2014-08;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-8658537.3;78801958.92;65333120.92;-10381506.01;-13468838.0
2014-08;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-23708637.009999998;267454604.73999998;236452860.81;-25780872.96;-31001743.93
2014-08;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;4778342.37;115391151.15;116350512.74000001;7175686.37;959361.59
2014-08;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;1867471.71;31601005.43;31410966.98;1013451.2999999999;-190038.45
2014-08;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;640587.31;81529650.39;77539363.25;-2595318.45;-3990287.14
2014-08;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;536949.4600000001;90595697.8;87822940.33;-1641911.4400000002;-2772757.47
2014-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;6313335.3;29514056.34;35597835.75;5709403.87;6083779.41
2014-09;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;2511605.4600000004;54848624.940000005;55539876.77;1430596.18;691251.8300000001
2014-09;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;1134274.7;51215459.94;52349734.64;1597764.29;1134274.7
2014-09;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;-31692.05;58780498.910000004;55553622.01;-2165046.83;-3226876.9000000004
2014-09;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;452455.26;31458489.04;30936178.06;7566.01;-522310.98
2014-09;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-1033652.37;19699647.76;18236137.79;-1129522.0899999999;-1463509.97
2014-09;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-2555482.1;82709991.35;78072818.25;-4052680.9;-4637173.1
2014-09;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-829945.07;42553497.28;40942778.33;-1661130.05;-1610718.95
2014-09;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-22632258.59;303112349.01;272310447.63;-25518020.759999998;-30801901.38
2014-09;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-2096141.8800000001;53221759.169999994;49227904.14;-3236612.3;-3993855.0300000003
2014-09;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-5442023.53;62500721.89;55114966.53;-6370538.8;-7385755.36
2014-09;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-1651543.16;86250201.66000001;82042861.08;-4557624.63;-4207340.58
2014-09;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-1097836.39;69341075.17;65578658.14;-3844405.91;-3762417.0300000003
2014-09;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;-3954844.76;61691447.22;55883328.86;-5840407.239999999;-5808118.36
2014-10;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;46212.659999999996;65768858.129999995;62248759.85;-2340112.42;-3520098.2800000003
2014-10;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-7402559.15;64764704.53;56009842.57;-6433311.62;-8754861.96
2014-10;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-686448.02;47108874.18;45553022.74;-1618803.37;-1555851.44
2014-10;Região de Saúde LVT;Hospital Fernando Fonseca, EPE;38.7422257, -9.2264834;-2874195.58;132498506.72;126203783.03;-6286682.28;-6294723.6899999995
2014-10;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;511649.43;68664601.1;67116952.03;-1577781.19;-1547649.0699999998
2014-11;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-12043496.11;67221440.48;51193430.269999996;-14981503.979999999;-16028010.21
2014-11;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;-1058135.99;72232038.11;67240182.27999999;-3700804.4899999998;-4991855.83
2014-11;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-3798036.66;101612654.35;95270327.69000001;-5621050.87;-6342326.66
2014-11;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;11915548.02;162456209.81;169156685.51000002;12697254.7;6700475.7
2014-11;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-5807115.079999999;244461585.28;233915388.98;-9855724.459999999;-10546196.299999999
2014-11;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-2487663.69;367513485.03;354392041.19;-20846987.78;-13121443.84
2014-11;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-420373.27;151166287.42000002;144258018.01;-4826017.14;-6908269.41
2014-11;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;170542.41;25422348.63;25306307.919999998;-86126.53;-116040.71
2014-12;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;248229.13;81087610.28999999;76949181.78;-3501401.02;-4138428.51
2014-12;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-3771467.10000001;75002783.93;66900350.739999995;-101924.030000002;-8102433.19000001
2014-12;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;2387605.29;166251147.5;161428211.52;-1858672.5;-4822935.98
2014-12;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-1596708.68;72413079.32000001;68582818.16;-2067978.07;-3830261.16
2014-12;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;137885.3;7553855.44;7469287.35;3579.5699999999997;-84568.09
2014-12;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;3915258.91;64980846.78;67110494.12;2047148.8;2129647.34
2014-12;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;6747.19;91871330.22;87694530.75;-3520367.33;-4176799.4699999997
2014-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;3230317.45;81696255.57;82421746.41000001;427948.99;725490.8400000001
2015-01;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-423142.47000000003;7484961.03;6797570.869999999;-889966.2100000001;-687390.16
2015-01;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;352422.7;1319078.8399999999;1671501.54;343568.75;352422.7
2015-01;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-827245.6;4670940.819999999;3754917.86;-900420.72;-916022.96
2015-01;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;1263627.0999999999;13769645.979999999;14598683.7;898245.72;829037.7200000001
2015-01;Região de Saúde do Centro;Hospital Distrital Figueira da Foz, EPE;40.117897, -8.8586755;283259.99;2128734.25;2363422.36;235136.05000000002;234688.11
2015-01;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;-5036.98;1739926.63;1705216.33;-34635.159999999996;-34710.299999999996
2015-01;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-1118734.9200000002;6324087.5;4995868.470000001;-1154136.7;-1328219.03
2015-02;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;2430381.93;8943272.52;11373654.45;2580893.0799999996;2430381.93
2015-02;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-263268.99;18171545.09;16790563.96;-937002.66;-1380981.13
2015-02;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;-2406019.4;55304917.99;51418543.72;-3494778.01;-3886374.27
2015-02;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-15896220.58;68967832.44;51178314.04;-17151578.62;-17789518.400000002
2015-02;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-888752.84;28485196.04;26464425.91;-1896890.77;-2020770.1300000001
2015-02;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;11144.69;4582267.359999999;4547355.73;-32927.01;-34911.630000000005
2015-02;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;1928907.8;21841593.86;23308484.74;1226031.34;1466890.88
2015-02;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;152108.8;1124611.93;1132255.28;17402.8;7643.349999999999
2015-03;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;1744521.51;20852609.810000002;21578394.799999997;1047669.8899999999;725784.99
2015-03;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;-5009980.75;102135058.8;95547828.8;-6481292.529999999;-6587230.0
2015-03;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-2372922.61;20130798.91;17366109.71;-2835474.67;-2764689.1999999997
2015-03;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-750740.77;6482000.61;5608909.510000001;-804872.78;-873091.1
2015-03;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-3177469.9099999997;14340263.31;10897843.38;-3413319.5;-3442419.93
2015-03;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;-315647.83;5734554.670000001;5326838.96;-399260.38999999996;-407715.71
2015-03;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-3542869.87;19540344.69;15369022.49;-3998130.75;-4171322.1999999997
2015-03;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;2378537.23;33483121.919999998;35173184.98;1760330.27;1690063.06
2015-03;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-2339871.21;23366585.26;20619549.8;-2739154.79;-2747035.46
2015-03;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;717808.6499999999;33667849.260000005;33182824.990000002;-393569.68;-485024.27
2015-03;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;1502203.45;11535579.040000001;12910414.58;1395310.18;1374835.54
2015-04;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;668656.43;28950822.15;28537349.62;-265591.25;-413472.53
2015-04;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-2546491.85;24539264.68;20610935.85;-3928723.32;-3928328.83
2015-04;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-1312820.61;15406561.57;13650478.16;-1755469.55;-1756083.41
2015-04;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;-64327.51;8462257.49;6971033.239999999;-1302996.21;-1491224.25
2015-04;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;-1364924.4200000002;60343376.76;57134067.7;-2388647.3299999996;-3209309.06
2015-04;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-2748648.84;58214769.12;53179871.6;-4774928.32;-5034897.5200000005
2015-04;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;165907.90000000002;2458035.22;2329413.8699999996;-121678.96;-128621.35
2015-04;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;322692.01;16591225.610000001;15852606.09;13563.53;-738619.52
2015-04;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;-1674082.7999999998;41735672.440000005;37992565.44;-3387011.12;-3743107.0
2015-04;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-1721912.5899999999;41805498.5;39198088.46;-2992269.66;-2607410.04
2015-04;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-1805908.1300000001;30666855.86;27761993.259999998;-2957277.01;-2904862.6
2015-05;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;-543332.9099999999;34415043.25;32428343.740000002;-1674760.23;-1986699.51
2015-05;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-1805241.53;41922465.81;38780394.86;-4974512.12;-3142070.9499999997
2015-05;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-4600123.029999999;31781627.0;26272769.43;-5273184.29;-5508857.57
2015-05;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;628011.6900000001;46571569.6;46092355.29;-389253.24;-479214.31
2015-05;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-5411347.149999999;50429612.379999995;42233183.81;-7128700.51;-8196428.57
2015-05;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;-2949325.04;76920277.51;71638964.89;-3180460.3499999996;-5281312.62
2015-05;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;-260893.55999999997;2881838.32;2620944.76;-273541.1;-260893.55999999997
2015-05;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;198326.8;20670984.169999998;19555197.049999997;-240820.99;-1115787.1199999999
2015-05;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;357995.4;26139332.65;25889545.139999997;-213379.23;-249787.51
2015-05;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;1108190.51;56038311.84;55144433.81;-712203.39;-893878.0299999999
2015-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;1331347.8800000001;20022932.93;21184456.93;1198018.75;1161524.0
2015-05;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-2201293.11;38191720.18;34609837.52;-3318568.22;-3581882.66
2015-06;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;-27282.66;44964650.34;43311744.95;-1450806.25;-1652905.39
2015-06;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-563198.16;55815017.59;53923150.43;-1936256.66;-1891867.16
2015-06;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;679179.97;24207687.099999998;23320202.11;160474.02;-887484.99
2015-07;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;3256285.79;14412787.36;14777822.99;658697.59;365035.63
2015-07;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-7975446.090000001;33739312.07;25136317.95;-8481082.02;-8602994.12
2015-07;Região de Saúde LVT;Hospital Fernando Fonseca, EPE;38.7422257, -9.2264834;-10452579.64;97186278.63;84482102.91;-12690420.34;-12704175.719999999
2015-07;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;644523.69;4448503.49;4572301.4;109533.2;123797.91
2015-07;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;1188353.75;28588480.69;27958724.77;575219.9299999999;-629755.9199999999
2015-07;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-5980307.17;71591995.95;62374149.76;-9193794.29;-9217846.19
2015-07;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-4346310.12;52942987.06;46920839.04;-5697881.239999999;-6022148.02
2015-07;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-3643536.76;67160305.94000001;61940904.53;-5935758.42;-5219401.41
2015-08;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-4694597.79;65736548.63999999;58939201.57;-9801336.27;-6797347.069999999
2015-08;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-5137645.77999999;48856452.15;40969439.8;-7975478.94;-7887012.34999999
2015-08;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;-28990459.79;290198351.2;257001893.41;-32746172.35;-33196457.79
2015-08;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-1998892.77;16660657.8;14339870.99;-2287512.32;-2320786.81
2015-08;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-8721384.61;78430252.38000001;64958743.08;-11761965.61;-13471509.299999999
2015-08;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-9041942.42;38161243.48;28401220.78;-9618664.479999999;-9760022.7
2015-08;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;3186139.31;92502995.94;93558687.25;1598711.8399999999;1055691.3099999998
2015-08;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;840170.65;32661942.88;31432963.04;105192.91;-1228979.8399999999
2015-08;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-6120441.17;61675450.26;53736609.75;-7613365.899999999;-7938840.51
2015-08;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;1029903.22;90135476.19;87984105.6;-1897711.71;-2151370.59
2015-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;2232699.93;32184259.77;33680297.66;1258372.1800000002;1496037.8900000001
2015-09;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-7143676.52;57792212.63;49023211.61;-8219682.6;-8769001.02
2015-09;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;4121889.0300000003;60146254.800000004;61152925.03;1856476.6199999999;1006670.23
2015-09;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-21049839.33;298214103.24;270503886.3;-27017409.599999998;-27710216.939999998
2015-09;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-5024526.79;200212194.9;191395702.64000002;-8537742.69;-8816492.260000002
2015-09;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-4557306.16;130540599.73;120873991.95;-9076984.61;-9666607.780000001
2015-09;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;490743.22000000003;16183201.23;16398377.61;-220537.22;215176.38
2015-09;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-1437907.89;66199119.730000004;62282391.64;-3486487.72;-3916728.09
2015-10;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-5373358.640000001;176037321.94;165222136.98000002;-12469554.790000001;-10815184.96
2015-10;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;3290003.3600000003;20778471.32;20079591.18;-398106.55000000005;-698880.14
2015-10;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-567397.44;94376611.32;91594765.89;-2707328.85;-2781845.4299999997
2015-10;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-25117706.68;335508881.83000004;303011919.77;-33988099.58;-32496962.060000002
2015-10;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;4809648.890000001;149815339.13;149854985.74;-842169.0499999999;39646.61
2015-10;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-4720193.36;70685235.86;64590634.9;-6058297.510000001;-6094600.96
2015-10;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;-150053.04;5822018.67;5671965.63;-161833.68;-150053.04
2015-10;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-8480574.84;77885698.00999999;67271119.03;-10228585.530000001;-10614578.98
2015-10;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;-1112501.34;53928671.57;51597556.620000005;-1502356.81;-2331114.95
2015-10;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-2525040.15;74505837.44;69221702.25;-4860743.81;-5284135.19
2015-11;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;-1438513.3699999999;74731575.88999999;69415307.27999999;-4488887.68;-5316268.61
2015-11;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-12954141.35;52475893.83;38524797.57;-13760543.06;-13951096.26
2015-11;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;7298760.65;305776345.37;303221193.08;308152.44;-2555152.29
2015-11;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-9246172.4;70712310.79;59436291.019999996;-12367348.61;-11276019.770000001
2015-11;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;142606.1;6476166.100000001;6618772.2;143243.32;142606.1
2015-11;Região de Saúde LVT;Hospital Fernando Fonseca, EPE;38.7422257, -9.2264834;-8733292.450000001;151356130.02;139048153.2;-12256138.33;-12307976.82
2015-11;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;400965.73;114808108.08999999;109018738.14;-3577596.95;-5789369.95
2015-12;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;1779772.9600000076;82717231.05;80778460.87;-1427940.029999992;-1938770.1799999923
2015-12;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-11668980.149999982;79471313.38999999;65652089.550000004;-13110833.729999982;-13819223.839999981
2015-12;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;-25710615.550000012;442794337.27;405870461.03;-32563809.720000006;-36923876.24000001
2015-12;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-2488275.3199999956;26428714.32;23416739.300000004;-2989078.709999996;-3011975.019999996
2015-12;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;125218.51999999478;22491510.090000004;22209314.74;-321732.9600000052;-282195.3500000052
2015-12;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-6098351.8100000005;84623987.27;75584699.49;-8395976.090000002;-9039287.780000001
2015-12;Região de Saúde LVT;Hospital Fernando Fonseca, EPE;38.7422257, -9.2264834;-10633174.02000004;165566363.42000002;151004132.89999998;-13776581.020000042;-14562230.52000004
2015-12;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;1141242.1599999992;8204221.13;8456719.95;-129870.00000000064;252498.81999999937
2015-12;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;442696.9500000003;5158984.029999999;5409373.81;281509.21000000025;250389.78000000026
2015-12;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-904051.150000009;124310984.31;116217005.46;-3855190.900000009;-8093978.850000009
2015-12;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;3668788.5700000054;118983481.89;119794425.9;264821.8000000055;810944.0100000054
2016-01;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;14360.06;7225416.47;6952339.640000001;-274097.25;-273076.83
2016-01;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-1162702.09;6849978.220000001;5555952.89;-1277404.94;-1294025.33
2016-01;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-807145.05;9710757.36;8699426.31;-1021910.4;-1011331.05
2016-01;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-1615657.47;5132992.3;3427051.98;-1686635.31;-1705940.32
2016-01;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;-4417212.62;30471379.22;25346360.76;-4975257.11;-5125018.46
2016-01;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;-5022165.43;18805963.98;13355083.110000001;-5402826.98;-5450880.87
2016-01;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-1578879.15;7904709.25;6182999.42;-1675272.4;-1721709.83
2016-01;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;137565.24;4055422.4;3943210.9;-20928.07;-112211.5
2016-01;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;886724.78;3161580.3600000003;3952598.36;807784.64;791018.0
2016-02;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-3532315.45;17983339.31;13942055.85;-4352486.73;-4041283.46
2016-02;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;-2057242.68;15241443.49;12495610.790000001;-2567170.43;-2745832.7
2016-02;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-1017406.62;4672879.74;3579895.59;-1093559.69;-1092984.15
