geocod,geodsg,dim_3,dim_3_t,ind_string,valor,periodo,sinal_conv,sinal_conv_desc
182,Alto Alentejo,30,Fabricação de outro equipamento de transporte,1 323 850,1323850,2012,,
1821213,Ponte de Sor,30,Fabricação de outro equipamento de transporte,1 323 850,1323850,2012,,
1620605,Figueira da Foz,32,Outras indústrias transformadoras,1 324 767,1324767,2012,,
168,Beira Interior Norte,18,Impressão e reprodução de suportes gravados,1 325 030,1325030,2012,,
3003105,Ponta do Sol,H,Transportes e armazenagem,1 325 181,1325181,2012,,
16C1417,Sardoal,I,"Alojamento, restauração e similares",1 326 013,1326013,2012,,
2004202,Nordeste,C,Indústrias transformadoras,1 327 142,1327142,2012,,
168,Beira Interior Norte,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 328 133,1328133,2012,,
1851103,Azambuja,S,Outras atividades de serviços,1 329 848,1329848,2012,,
1160119,Vale de Cambra,23,Fabricação de outros produtos minerais não metálicos,1 330 479,1330479,2012,,
1851103,Azambuja,62,Consultoria e programação informática e atividades relacionadas,1 330 536,1330536,2012,,
1610117,Sever do Vouga,69,Atividades jurídicas e de contabilidade,1 331 047,1331047,2012,,
1500803,Aljezur,49,Transportes terrestres e transportes por oleodutos ou gasodutos,1 331 114,1331114,2012,,
1141315,Valongo,87,Atividades de apoio social com alojamento,1 331 218,1331218,2012,,
1640612,Pampilhosa da Serra,C,Indústrias transformadoras,1 331 567,1331567,2012,,
1171819,Tabuaço,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",1 331 816,1331816,2012,,
1711115,Amadora,75,Atividades veterinárias,1 332 001,1332001,2012,,
1830704,Estremoz,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",1 332 315,1332315,2012,,
1171710,Sabrosa,56,Restauração e similares,1 333 118,1333118,2012,,
1151307,Marco de Canaveses,R,"Atividades artísticas, de espetáculos, desportivas e recreativas",1 333 879,1333879,2012,,
1111609,Viana do Castelo,90,"Atividades de teatro, de música, de dança e outras atividades artísticas e literárias",1 334 267,1334267,2012,,
16B1012,Óbidos,02,Silvicultura e exploração florestal,1 334 456,1334456,2012,,
16C1417,Sardoal,Q,Atividades de saúde humana e apoio  social,1 336 141,1336141,2012,,
1171708,Peso da Régua,S,Outras atividades de serviços,1 336 462,1336462,2012,,
1651821,Tondela,68,Atividades imobiliárias,1 337 352,1337352,2012,,
1651821,Tondela,L,Atividades imobiliárias,1 337 352,1337352,2012,,
2004201,Lagoa (R.A.A),81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 337 831,1337831,2012,,
1811509,Santiago do Cacém,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",1 339 473,1339473,2012,,
1830705,Évora,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 341 653,1341653,2012,,
1840209,Mértola,43,Atividades especializadas de construção,1 342 328,1342328,2012,,
16B1005,Bombarral,33,"Reparação, manutenção e instalação de máquinas e equipamentos",1 343 571,1343571,2012,,
2004201,Lagoa (R.A.A),82,Atividades de serviços administrativos e de apoio prestados às empresas,1 343 603,1343603,2012,,
1851403,Almeirim,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",1 344 345,1344345,2012,,
2004901,Corvo,F,Construção,1 345 203,1345203,2012,,
1181703,Chaves,62,Consultoria e programação informática e atividades relacionadas,1 345 653,1345653,2012,,
16A,Cova da Beira,93,"Atividades desportivas, de diversão e recreativas",1 346 772,1346772,2012,,
1171710,Sabrosa,M,"Atividades de consultoria, científicas, técnicas e similares",1 346 895,1346895,2012,,
16B1108,Lourinhã,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",1 347 776,1347776,2012,,
3003104,Machico,16,"Indústrias da madeira e da cortiça e suas  obras, exceto mobiliário; Fabricação de obras de cestaria e de espartaria",1 347 903,1347903,2012,,
1111607,Ponte de Lima,85,Educação,1 348 587,1348587,2012,,
1111607,Ponte de Lima,P,Educação,1 348 587,1348587,2012,,
1821210,Marvão,F,Construção,1 349 460,1349460,2012,,
1120301,Amares,18,Impressão e reprodução de suportes gravados,1 350 386,1350386,2012,,
16A0501,Belmonte,43,Atividades especializadas de construção,1 350 944,1350944,2012,,
1181713,Vila Pouca de Aguiar,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",1 351 236,1351236,2012,,
1651810,Oliveira de Frades,82,Atividades de serviços administrativos e de apoio prestados às empresas,1 352 653,1352653,2012,,
1721508,Palmela,75,Atividades veterinárias,1 353 069,1353069,2012,,
1711114,Vila Franca de Xira,31,Fabrico de mobiliário e de colchões,1 355 389,1355389,2012,,
1620605,Figueira da Foz,93,"Atividades desportivas, de diversão e recreativas",1 356 231,1356231,2012,,
1620603,Coimbra,75,Atividades veterinárias,1 357 180,1357180,2012,,
16B1101,Alenquer,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 357 314,1357314,2012,,
16C1401,Abrantes,61,Telecomunicações,1 358 630,1358630,2012,,
183,Alentejo Central,72,Atividades de investigação científica e de desenvolvimento,1 358 653,1358653,2012,,
1821208,Fronteira,H,Transportes e armazenagem,1 359 296,1359296,2012,,
1120301,Amares,S,Outras atividades de serviços,1 360 318,1360318,2012,,
1141313,Póvoa de Varzim,74,"Outras atividades de consultoria, científicas, técnicas e similares",1 361 206,1361206,2012,,
115,Tâmega,90,"Atividades de teatro, de música, de dança e outras atividades artísticas e literárias",1 361 235,1361235,2012,,
1500816,Vila Real de Santo António,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",1 361 987,1361987,2012,,
1830714,Vila Viçosa,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,1 362 332,1362332,2012,,
1711109,Mafra,95,Reparação de computadores e de bens de uso pessoal e doméstico,1 362 403,1362403,2012,,
1811509,Santiago do Cacém,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 363 909,1363909,2012,,
16B1104,Cadaval,S,Outras atividades de serviços,1 365 170,1365170,2012,,
16C1402,Alcanena,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,1 365 710,1365710,2012,,
1640609,Miranda do Corvo,42,Engenharia civil,1 365 924,1365924,2012,,
1851407,Chamusca,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",1 367 806,1367806,2012,,
1851414,Rio Maior,S,Outras atividades de serviços,1 368 077,1368077,2012,,
1670905,Fornos de Algodres,56,Restauração e similares,1 368 252,1368252,2012,,
1151305,Lousada,77,Atividades de aluguer,1 369 645,1369645,2012,,
1631015,Pombal,18,Impressão e reprodução de suportes gravados,1 372 550,1372550,2012,,
117,Douro,59,"Atividades cinematográficas, de vídeo, de produção de programas de televisão, de gravação de som e de edição de música",1 372 931,1372931,2012,,
1181712,Valpaços,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",1 372 974,1372974,2012,,
3003108,Santa Cruz,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 373 248,1373248,2012,,
1651816,São Pedro do Sul,N,Atividades administrativas e dos serviços de apoio,1 374 125,1374125,2012,,
1160109,Santa Maria da Feira,72,Atividades de investigação científica e de desenvolvimento,1 375 670,1375670,2012,,
1610108,Estarreja,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",1 375 850,1375850,2012,,
2004601,Lajes do Pico,H,Transportes e armazenagem,1 376 237,1376237,2012,,
1171812,Penedono,C,Indústrias transformadoras,1 376 319,1376319,2012,,
1640609,Miranda do Corvo,10,Indústrias alimentares,1 376 597,1376597,2012,,
1670912,Seia,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",1 377 173,1377173,2012,,
1120302,Barcelos,87,Atividades de apoio social com alojamento,1 378 360,1378360,2012,,
1171819,Tabuaço,56,Restauração e similares,1 379 874,1379874,2012,,
2004204,Povoação,10,Indústrias alimentares,1 380 129,1380129,2012,,
1111609,Viana do Castelo,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 380 311,1380311,2012,,
166,Pinhal Interior Sul,J,Atividades de informação e de comunicação,1 380 856,1380856,2012,,
1151303,Felgueiras,77,Atividades de aluguer,1 381 676,1381676,2012,,
1641007,Castanheira de Pêra,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",1 382 020,1382020,2012,,
2004203,Ponta Delgada,28,"Fabricação de máquinas e de equipamentos, n.e.",1 382 709,1382709,2012,,
1151309,Paços de Ferreira,18,Impressão e reprodução de suportes gravados,1 383 328,1383328,2012,,
1610108,Estarreja,18,Impressão e reprodução de suportes gravados,1 384 618,1384618,2012,,
1140107,Espinho,18,Impressão e reprodução de suportes gravados,1 385 897,1385897,2012,,
1641002,Alvaiázere,02,Silvicultura e exploração florestal,1 385 913,1385913,2012,,
166,Pinhal Interior Sul,32,Outras indústrias transformadoras,1 386 747,1386747,2012,,
16B1112,Sobral de Monte Agraço,Q,Atividades de saúde humana e apoio  social,1 387 084,1387084,2012,,
1141306,Maia,75,Atividades veterinárias,1 387 201,1387201,2012,,
16B1014,Peniche,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",1 387 313,1387313,2012,,
1821202,Arronches,I,"Alojamento, restauração e similares",1 389 463,1389463,2012,,
1651823,Viseu,58,Atividades de edição,1 389 774,1389774,2012,,
1620603,Coimbra,88,Atividades de apoio social sem alojamento,1 389 873,1389873,2012,,
1181706,Montalegre,M,"Atividades de consultoria, científicas, técnicas e similares",1 391 248,1391248,2012,,
1670912,Seia,16,"Indústrias da madeira e da cortiça e suas  obras, exceto mobiliário; Fabricação de obras de cestaria e de espartaria",1 391 288,1391288,2012,,
1171805,Lamego,96,Outras atividades de serviços pessoais,1 391 434,1391434,2012,,
1721506,Moita,16,"Indústrias da madeira e da cortiça e suas  obras, exceto mobiliário; Fabricação de obras de cestaria e de espartaria",1 391 893,1391893,2012,,
1180411,Vimioso,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,1 393 772,1393772,2012,,
1840203,Alvito,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,1 394 172,1394172,2012,,
1500812,São Brás de Alportel,23,Fabricação de outros produtos minerais não metálicos,1 394 775,1394775,2012,,
1830702,Arraiolos,M,"Atividades de consultoria, científicas, técnicas e similares",1 394 888,1394888,2012,,
1640606,Góis,I,"Alojamento, restauração e similares",1 396 102,1396102,2012,,
16B1113,Torres Vedras,03,Pesca e aquicultura,1 396 329,1396329,2012,,
3003101,Calheta (R.A.M.),16,"Indústrias da madeira e da cortiça e suas  obras, exceto mobiliário; Fabricação de obras de cestaria e de espartaria",1 396 648,1396648,2012,,
1620613,Penacova,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",1 398 027,1398027,2012,,
1500802,Alcoutim,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",1 399 313,1399313,2012,,
1500809,Monchique,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,1 399 736,1399736,2012,,
1690502,Castelo Branco,38,"Recolha, tratamento e eliminação  de resíduos; valorização de materiais",1 400 106,1400106,2012,,
1610105,Aveiro,94,Atividades das organizações associativas,1 400 408,1400408,2012,,
1111603,Melgaço,10,Indústrias alimentares,1 400 528,1400528,2012,,
168,Beira Interior Norte,95,Reparação de computadores e de bens de uso pessoal e doméstico,1 401 308,1401308,2012,,
1171807,Moimenta da Beira,10,Indústrias alimentares,1 402 091,1402091,2012,,
1131314,Santo Tirso,R,"Atividades artísticas, de espetáculos, desportivas e recreativas",1 402 123,1402123,2012,,
1620608,Mira,87,Atividades de apoio social com alojamento,1 402 679,1402679,2012,,
1830714,Vila Viçosa,Q,Atividades de saúde humana e apoio  social,1 403 006,1403006,2012,,
2004401,Santa Cruz da Graciosa,C,Indústrias transformadoras,1 403 180,1403180,2012,,
2004802,Santa Cruz das Flores,A,"Agricultura, produção animal, caça, floresta e pesca",1 403 231,1403231,2012,,
1171820,Tarouca,10,Indústrias alimentares,1 404 928,1404928,2012,,
16C1410,Entroncamento,61,Telecomunicações,1 405 081,1405081,2012,,
1651816,São Pedro do Sul,02,Silvicultura e exploração florestal,1 405 459,1405459,2012,,
2004206,Vila Franca do Campo,55,Alojamento,1 405 839,1405839,2012,,
1111606,Ponte da Barca,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",1 406 751,1406751,2012,,
1851409,Coruche,96,Outras atividades de serviços pessoais,1 406 950,1406950,2012,,
1851406,Cartaxo,96,Outras atividades de serviços pessoais,1 407 982,1407982,2012,,
1141304,Gondomar,75,Atividades veterinárias,1 408 181,1408181,2012,,
1120310,Terras de Bouro,56,Restauração e similares,1 408 196,1408196,2012,,
1811501,Alcácer do Sal,68,Atividades imobiliárias,1 408 616,1408616,2012,,
1811501,Alcácer do Sal,L,Atividades imobiliárias,1 408 616,1408616,2012,,
1500813,Silves,11,Indústria das bebidas,1 408 732,1408732,2012,,
3003201,Porto Santo,N,Atividades administrativas e dos serviços de apoio,1 409 151,1409151,2012,,
1821209,Gavião,10,Indústrias alimentares,1 409 154,1409154,2012,,
1610115,Ovar,R,"Atividades artísticas, de espetáculos, desportivas e recreativas",1 409 327,1409327,2012,,
1851404,Alpiarça,M,"Atividades de consultoria, científicas, técnicas e similares",1 409 727,1409727,2012,,
1821207,Elvas,55,Alojamento,1 410 187,1410187,2012,,
1680903,Celorico da Beira,55,Alojamento,1 410 673,1410673,2012,,
2004802,Santa Cruz das Flores,I,"Alojamento, restauração e similares",1 410 934,1410934,2012,,
1171815,São João da Pesqueira,H,Transportes e armazenagem,1 411 833,1411833,2012,,
2004501,Calheta (R.A.A.),I,"Alojamento, restauração e similares",1 412 150,1412150,2012,,
3,Região Autónoma da Madeira,31,Fabrico de mobiliário e de colchões,1 414 192,1414192,2012,,
30,Região Autónoma da Madeira,31,Fabrico de mobiliário e de colchões,1 414 192,1414192,2012,,
300,Região Autónoma da Madeira,31,Fabrico de mobiliário e de colchões,1 414 192,1414192,2012,,
1171807,Moimenta da Beira,Q,Atividades de saúde humana e apoio  social,1 414 471,1414471,2012,,
3003107,Ribeira Brava,10,Indústrias alimentares,1 416 641,1416641,2012,,
1680907,Guarda,33,"Reparação, manutenção e instalação de máquinas e equipamentos",1 416 895,1416895,2012,,
1631016,Porto de Mós,94,Atividades das organizações associativas,1 417 172,1417172,2012,,
1820707,Mora,16,"Indústrias da madeira e da cortiça e suas  obras, exceto mobiliário; Fabricação de obras de cestaria e de espartaria",1 417 246,1417246,2012,,
1821214,Portalegre,85,Educação,1 418 521,1418521,2012,,
1821214,Portalegre,P,Educação,1 418 521,1418521,2012,,
2004101,Vila do Porto,N,Atividades administrativas e dos serviços de apoio,1 418 682,1418682,2012,,
1500806,Lagoa,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),1 419 111,1419111,2012,,
3003102,Câmara de Lobos,86,Atividades de saúde humana,1 419 782,1419782,2012,,
1111605,Paredes de Coura,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",1 421 060,1421060,2012,,
2004301,Angra do Heroísmo,R,"Atividades artísticas, de espetáculos, desportivas e recreativas",1 422 527,1422527,2012,,
1111604,Monção,55,Alojamento,1 422 762,1422762,2012,,
1150305,Celorico de Basto,16,"Indústrias da madeira e da cortiça e suas  obras, exceto mobiliário; Fabricação de obras de cestaria e de espartaria",1 422 875,1422875,2012,,
1851407,Chamusca,08,Outras indústrias extrativas,1 423 279,1423279,2012,,
1851407,Chamusca,B,Indústrias extrativas,1 423 279,1423279,2012,,
1171801,Armamar,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",1 423 625,1423625,2012,,
1171714,Vila Real,16,"Indústrias da madeira e da cortiça e suas  obras, exceto mobiliário; Fabricação de obras de cestaria e de espartaria",1 424 834,1424834,2012,,
1610117,Sever do Vouga,Q,Atividades de saúde humana e apoio  social,1 426 324,1426324,2012,,
1160104,Arouca,S,Outras atividades de serviços,1 426 584,1426584,2012,,
1821206,Crato,43,Atividades especializadas de construção,1 426 853,1426853,2012,,
1170403,Carrazeda de Ansiães,10,Indústrias alimentares,1 427 875,1427875,2012,,
1851416,Santarém,80,Atividades de investigação e segurança,1 428 161,1428161,2012,,
1840203,Alvito,F,Construção,1 428 704,1428704,2012,,
3003106,Porto Moniz,55,Alojamento,1 429 779,1429779,2012,,
1830709,Portel,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,1 429 960,1429960,2012,,
1500812,São Brás de Alportel,69,Atividades jurídicas e de contabilidade,1 430 102,1430102,2012,,
1670906,Gouveia,S,Outras atividades de serviços,1 430 382,1430382,2012,,
1830711,Reguengos de Monsaraz,N,Atividades administrativas e dos serviços de apoio,1 431 530,1431530,2012,,
1610110,Ílhavo,18,Impressão e reprodução de suportes gravados,1 433 938,1433938,2012,,
16C1419,Torres Novas,74,"Outras atividades de consultoria, científicas, técnicas e similares",1 434 022,1434022,2012,,
1111602,Caminha,68,Atividades imobiliárias,1 434 560,1434560,2012,,
1111602,Caminha,L,Atividades imobiliárias,1 434 560,1434560,2012,,
1821202,Arronches,C,Indústrias transformadoras,1 434 858,1434858,2012,,
1131314,Santo Tirso,27,Fabricação de equipamento elétrico,1 435 885,1435885,2012,,
1640601,Arganil,69,Atividades jurídicas e de contabilidade,1 435 932,1435932,2012,,
1111601,Arcos de Valdevez,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",1 436 022,1436022,2012,,
1680908,Manteigas,55,Alojamento,1 436 623,1436623,2012,,
1610117,Sever do Vouga,R,"Atividades artísticas, de espetáculos, desportivas e recreativas",1 436 818,1436818,2012,,
1610115,Ovar,62,Consultoria e programação informática e atividades relacionadas,1 437 065,1437065,2012,,
1130311,Vieira do Minho,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",1 437 199,1437199,2012,,
1151804,Cinfães,02,Silvicultura e exploração florestal,1 437 317,1437317,2012,,
1120313,Vila Verde,55,Alojamento,1 437 962,1437962,2012,,
1830711,Reguengos de Monsaraz,55,Alojamento,1 438 400,1438400,2012,,
1181712,Valpaços,49,Transportes terrestres e transportes por oleodutos ou gasodutos,1 438 987,1438987,2012,,
1151305,Lousada,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",1 439 096,1439096,2012,,
1851415,Salvaterra de Magos,42,Engenharia civil,1 439 279,1439279,2012,,
1651821,Tondela,11,Indústria das bebidas,1 442 653,1442653,2012,,
1641002,Alvaiázere,M,"Atividades de consultoria, científicas, técnicas e similares",1 443 270,1443270,2012,,
1711114,Vila Franca de Xira,58,Atividades de edição,1 444 006,1444006,2012,,
1640612,Pampilhosa da Serra,02,Silvicultura e exploração florestal,1 445 344,1445344,2012,,
1500812,São Brás de Alportel,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",1 445 455,1445455,2012,,
1840206,Castro Verde,H,Transportes e armazenagem,1 445 683,1445683,2012,,
1610110,Ílhavo,77,Atividades de aluguer,1 446 108,1446108,2012,,
1631016,Porto de Mós,96,Outras atividades de serviços pessoais,1 446 564,1446564,2012,,
1680907,Guarda,14,Indústria do vestuário,1 446 656,1446656,2012,,
1830712,Vendas Novas,S,Outras atividades de serviços,1 446 726,1446726,2012,,
1680911,Sabugal,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",1 447 139,1447139,2012,,
1641008,Figueiró dos Vinhos,43,Atividades especializadas de construção,1 449 810,1449810,2012,,
1181703,Chaves,87,Atividades de apoio social com alojamento,1 449 905,1449905,2012,,
1811513,Sines,69,Atividades jurídicas e de contabilidade,1 450 222,1450222,2012,,
16B1012,Óbidos,J,Atividades de informação e de comunicação,1 450 310,1450310,2012,,
1821207,Elvas,96,Outras atividades de serviços pessoais,1 450 964,1450964,2012,,
16C1421,Ourém,13,Fabricação de têxteis,1 451 435,1451435,2012,,
1500814,Tavira,93,"Atividades desportivas, de diversão e recreativas",1 451 807,1451807,2012,,
1610115,Ovar,70,Atividades das sedes sociais e de consultoria para a gestão,1 451 939,1451939,2012,,
1840209,Mértola,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",1 452 348,1452348,2012,,
1721510,Seixal,55,Alojamento,1 456 245,1456245,2012,,
1150106,Castelo de Paiva,M,"Atividades de consultoria, científicas, técnicas e similares",1 456 869,1456869,2012,,
1111601,Arcos de Valdevez,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",1 457 850,1457850,2012,,
1610105,Aveiro,88,Atividades de apoio social sem alojamento,1 458 482,1458482,2012,,
1840213,Serpa,M,"Atividades de consultoria, científicas, técnicas e similares",1 458 886,1458886,2012,,
1610114,Oliveira do Bairro,85,Educação,1 459 149,1459149,2012,,
1610114,Oliveira do Bairro,P,Educação,1 459 149,1459149,2012,,
1500813,Silves,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",1 460 031,1460031,2012,,
16B1104,Cadaval,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",1 460 983,1460983,2012,,
1170914,Vila Nova de Foz Côa,S,Outras atividades de serviços,1 462 303,1462303,2012,,
16B1011,Nazaré,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",1 463 494,1463494,2012,,
1620615,Soure,96,Outras atividades de serviços pessoais,1 464 627,1464627,2012,,
1151305,Lousada,96,Outras atividades de serviços pessoais,1 465 028,1465028,2012,,
1851415,Salvaterra de Magos,96,Outras atividades de serviços pessoais,1 465 503,1465503,2012,,
1160119,Vale de Cambra,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",1 465 809,1465809,2012,,
1151310,Paredes,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 466 133,1466133,2012,,
1651803,Castro Daire,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",1 466 506,1466506,2012,,
16B1012,Óbidos,23,Fabricação de outros produtos minerais não metálicos,1 466 807,1466807,2012,,
1620608,Mira,86,Atividades de saúde humana,1 468 485,1468485,2012,,
1500815,Vila do Bispo,N,Atividades administrativas e dos serviços de apoio,1 468 847,1468847,2012,,
1620608,Mira,H,Transportes e armazenagem,1 470 366,1470366,2012,,
1651809,Nelas,N,Atividades administrativas e dos serviços de apoio,1 471 857,1471857,2012,,
1151705,Mondim de Basto,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",1 472 819,1472819,2012,,
1641003,Ansião,E,"Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1 472 952,1472952,2012,,
1180411,Vimioso,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",1 473 033,1473033,2012,,
181,Alentejo Litoral,74,"Outras atividades de consultoria, científicas, técnicas e similares",1 473 376,1473376,2012,,
1651811,Penalva do Castelo,43,Atividades especializadas de construção,1 473 638,1473638,2012,,
1840205,Beja,53,Atividades postais e de courier,1 473 732,1473732,2012,,
1631015,Pombal,55,Alojamento,1 473 934,1473934,2012,,
16B1005,Bombarral,86,Atividades de saúde humana,1 474 245,1474245,2012,,
1151301,Amarante,J,Atividades de informação e de comunicação,1 474 656,1474656,2012,,
1151303,Felgueiras,18,Impressão e reprodução de suportes gravados,1 475 134,1475134,2012,,
1111608,Valença,08,Outras indústrias extrativas,1 476 131,1476131,2012,,
1111608,Valença,B,Indústrias extrativas,1 476 131,1476131,2012,,
1171801,Armamar,M,"Atividades de consultoria, científicas, técnicas e similares",1 477 654,1477654,2012,,
1811509,Santiago do Cacém,23,Fabricação de outros produtos minerais não metálicos,1 479 107,1479107,2012,,
1151302,Baião,Q,Atividades de saúde humana e apoio  social,1 479 167,1479167,2012,,
1651823,Viseu,88,Atividades de apoio social sem alojamento,1 479 486,1479486,2012,,
1150305,Celorico de Basto,86,Atividades de saúde humana,1 479 559,1479559,2012,,
3003105,Ponta do Sol,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",1 479 590,1479590,2012,,
1821213,Ponte de Sor,69,Atividades jurídicas e de contabilidade,1 480 139,1480139,2012,,
1651809,Nelas,14,Indústria do vestuário,1 480 751,1480751,2012,,
1500803,Aljezur,H,Transportes e armazenagem,1 482 430,1482430,2012,,
1811501,Alcácer do Sal,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",1 482 564,1482564,2012,,
1620604,Condeixa-a-Nova,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",1 483 832,1483832,2012,,
1831215,Sousel,M,"Atividades de consultoria, científicas, técnicas e similares",1 485 055,1485055,2012,,
1160113,Oliveira de Azeméis,R,"Atividades artísticas, de espetáculos, desportivas e recreativas",1 486 239,1486239,2012,,
1851416,Santarém,74,"Outras atividades de consultoria, científicas, técnicas e similares",1 486 809,1486809,2012,,
1141317,Vila Nova de Gaia,94,Atividades das organizações associativas,1 487 176,1487176,2012,,
16C1410,Entroncamento,96,Outras atividades de serviços pessoais,1 487 444,1487444,2012,,
2004701,Horta,S,Outras atividades de serviços,1 488 872,1488872,2012,,
1171701,Alijó,10,Indústrias alimentares,1 488 929,1488929,2012,,
1500807,Lagos,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",1 489 959,1489959,2012,,
16C,Médio Tejo,94,Atividades das organizações associativas,1 490 002,1490002,2012,,
1150304,Cabeceiras de Basto,M,"Atividades de consultoria, científicas, técnicas e similares",1 491 806,1491806,2012,,
1500813,Silves,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",1 493 466,1493466,2012,,
1651802,Carregal do Sal,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",1 493 913,1493913,2012,,
1500802,Alcoutim,10,Indústrias alimentares,1 495 920,1495920,2012,,
1680904,Figueira de Castelo Rodrigo,56,Restauração e similares,1 496 321,1496321,2012,,
1131318,Trofa,18,Impressão e reprodução de suportes gravados,1 496 448,1496448,2012,,
1721508,Palmela,74,"Outras atividades de consultoria, científicas, técnicas e similares",1 496 713,1496713,2012,,
1840210,Moura,23,Fabricação de outros produtos minerais não metálicos,1 496 867,1496867,2012,,
1821203,Avis,02,Silvicultura e exploração florestal,1 497 064,1497064,2012,,
1610112,Murtosa,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,1 497 345,1497345,2012,,
1660510,Vila de Rei,56,Restauração e similares,1 498 964,1498964,2012,,
1821208,Fronteira,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,1 500 349,1500349,2012,,
1151804,Cinfães,Q,Atividades de saúde humana e apoio  social,1 501 825,1501825,2012,,
1660506,Oleiros,I,"Alojamento, restauração e similares",1 503 261,1503261,2012,,
1111603,Melgaço,55,Alojamento,1 503 391,1503391,2012,,
115,Tâmega,75,Atividades veterinárias,1 503 424,1503424,2012,,
1660510,Vila de Rei,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",1 503 987,1503987,2012,,
1830702,Arraiolos,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",1 505 082,1505082,2012,,
1610108,Estarreja,42,Engenharia civil,1 505 406,1505406,2012,,
1171805,Lamego,S,Outras atividades de serviços,1 505 461,1505461,2012,,
167,Serra da Estrela,42,Engenharia civil,1 506 061,1506061,2012,,
1851103,Azambuja,J,Atividades de informação e de comunicação,1 506 506,1506506,2012,,
1181702,Boticas,I,"Alojamento, restauração e similares",1 506 658,1506658,2012,,
1830714,Vila Viçosa,M,"Atividades de consultoria, científicas, técnicas e similares",1 506 928,1506928,2012,,
3003107,Ribeira Brava,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",1 507 838,1507838,2012,,
1130309,Póvoa de Lanhoso,96,Outras atividades de serviços pessoais,1 508 096,1508096,2012,,
