geocod,geodsg,dim_3,dim_3_t,ind_string,valor,periodo,sinal_conv,sinal_conv_desc
1,Continente,87100,"Atividades dos estabelecimentos de cuidados continuados integrados, com alojamento",…,,2022,…,Dado confidencial
1,Continente,873,"Atividades de apoio social para pessoas idosas e com deficiência, com alojamento",…,,2022,…,Dado confidencial
1,Continente,8730,"Atividades de apoio social para pessoas idosas e com deficiência, com alojamento",…,,2022,…,Dado confidencial
1,Continente,87301,"Atividades de apoio social para pessoas idosas, com alojamento",…,,2022,…,Dado confidencial
1,Continente,88101,"Atividades de apoio social para pessoas idosas, sem alojamento",…,,2022,…,Dado confidencial
1,Continente,88102,"Atividades de apoio social para pessoas com deficiência, sem alojamento",…,,2022,…,Dado confidencial
1,Continente,9101,Atividades das bibliotecas e arquivos,…,,2022,…,Dado confidencial
1,Continente,91012,Atividades dos arquivos,…,,2022,…,Dado confidencial
1,Continente,9102,Atividades dos museus,…,,2022,…,Dado confidencial
1,Continente,91020,Atividades dos museus,…,,2022,…,Dado confidencial
1,Continente,91041,"Atividades dos jardins zoológicos, botânicos e aquários",…,,2022,…,Dado confidencial
1,Continente,91042,Atividade dos parques e reservas naturais,…,,2022,…,Dado confidencial
1,Continente,93191,Organismos reguladores das atividades desportivas,…,,2022,…,Dado confidencial
1,Continente,93192,"Outras atividades desportivas, n.e.",…,,2022,…,Dado confidencial
1,Continente,9321,Atividades dos parques de diversão e temáticos,…,,2022,…,Dado confidencial
1,Continente,93210,Atividades dos parques de diversão e temáticos,…,,2022,…,Dado confidencial
1,Continente,9329,Outras atividades de diversão e recreativas,…,,2022,…,Dado confidencial
1,Continente,93291,Atividades tauromáquicas,…,,2022,…,Dado confidencial
1,Continente,93292,Atividades dos portos de recreio (marinas),…,,2022,…,Dado confidencial
1,Continente,93293,Organização de atividades de animação turística,…,,2022,…,Dado confidencial
1,Continente,93294,"Outras atividades de diversão e recreativas, n.e.",…,,2022,…,Dado confidencial
1,Continente,9411,Atividades de organizações económicas e patronais,…,,2022,…,Dado confidencial
1,Continente,94110,Atividades de organizações económicas e patronais,…,,2022,…,Dado confidencial
1,Continente,9412,Atividades de organizações profissionais,…,,2022,…,Dado confidencial
1,Continente,94120,Atividades de organizações profissionais,…,,2022,…,Dado confidencial
1,Continente,9491,Atividades de organizações religiosas,…,,2022,…,Dado confidencial
1,Continente,94910,Atividades de organizações religiosas,…,,2022,…,Dado confidencial
1,Continente,9499,"Outras atividades de organizações associativas, n.e.",…,,2022,…,Dado confidencial
1,Continente,94991,Associações culturais e recreativas,…,,2022,…,Dado confidencial
1,Continente,94995,"Outras atividades associativas, n.e.",…,,2022,…,Dado confidencial
11,Norte,01701,Caça e repovoamento cinegético,…,,2022,…,Dado confidencial
11,Norte,01702,Atividades dos serviços relacionados com a caça e repovoamento cinegético,…,,2022,…,Dado confidencial
11,Norte,07,Extração e preparação de minérios metálicos,…,,2022,…,Dado confidencial
11,Norte,071,Extração e preparação de minérios de ferro,…,,2022,…,Dado confidencial
11,Norte,0710,Extração e preparação de minérios de ferro,…,,2022,…,Dado confidencial
11,Norte,07100,Extração e preparação de minérios de ferro,…,,2022,…,Dado confidencial
11,Norte,072,Extração e preparação de minérios metálicos não ferrosos,…,,2022,…,Dado confidencial
11,Norte,0729,Extração e preparação de outros minérios metálicos não ferrosos,…,,2022,…,Dado confidencial
11,Norte,07290,Extração e preparação de outros minérios metálicos não ferrosos,…,,2022,…,Dado confidencial
11,Norte,08113,Extração de calcário e cré,…,,2022,…,Dado confidencial
11,Norte,08115,Extração de ardósia,…,,2022,…,Dado confidencial
11,Norte,08121,"Extração de saibro, areia e pedra britada",…,,2022,…,Dado confidencial
11,Norte,08122,Extração de argilas e caulino,…,,2022,…,Dado confidencial
11,Norte,09,Atividades dos serviços relacionados com as indústrias extrativas,…,,2022,…,Dado confidencial
11,Norte,091,"Atividades dos serviços relacionados com a extração de petróleo e gás, exceto a prospeção",…,,2022,…,Dado confidencial
11,Norte,0910,"Atividades dos serviços relacionados com a extração de petróleo e gás, exceto a prospeção",…,,2022,…,Dado confidencial
11,Norte,09100,"Atividades dos serviços relacionados com a extração de petróleo e gás, exceto a prospeção",…,,2022,…,Dado confidencial
11,Norte,104,Produção de óleos e gorduras animais e vegetais,…,,2022,…,Dado confidencial
11,Norte,10411,Produção de óleos e gorduras animais brutos,…,,2022,…,Dado confidencial
11,Norte,10413,Produção de óleos vegetais brutos (exceto azeite),…,,2022,…,Dado confidencial
11,Norte,1042,Fabricação de margarinas e de gorduras alimentares similares,…,,2022,…,Dado confidencial
11,Norte,10420,Fabricação de margarinas e de gorduras alimentares similares,…,,2022,…,Dado confidencial
11,Norte,10611,Moagem de cereais,…,,2022,…,Dado confidencial
11,Norte,10612,"Descasque, branqueamento e outros tratamentos do arroz",…,,2022,…,Dado confidencial
11,Norte,10613,"Transformação de cereais e leguminosas, n.e.",…,,2022,…,Dado confidencial
11,Norte,1081,Indústria do açúcar,…,,2022,…,Dado confidencial
11,Norte,10810,Indústria do açúcar,…,,2022,…,Dado confidencial
11,Norte,1084,Fabricação de condimentos e temperos,…,,2022,…,Dado confidencial
11,Norte,10840,Fabricação de condimentos e temperos,…,,2022,…,Dado confidencial
11,Norte,109,Fabricação de alimentos para animais,…,,2022,…,Dado confidencial
11,Norte,10911,Fabricação de pré-misturas,…,,2022,…,Dado confidencial
11,Norte,10913,Fabricação de alimentos para aquicultura,…,,2022,…,Dado confidencial
11,Norte,1092,Fabricação de alimentos para animais de companhia,…,,2022,…,Dado confidencial
11,Norte,10920,Fabricação de alimentos para animais de companhia,…,,2022,…,Dado confidencial
11,Norte,1103,Fabricação de cidra e outras bebidas fermentadas de frutos,…,,2022,…,Dado confidencial
11,Norte,11030,Fabricação de cidra e outras bebidas fermentadas de frutos,…,,2022,…,Dado confidencial
11,Norte,1104,Fabricação de vermutes e de outras bebidas fermentadas não destiladas,…,,2022,…,Dado confidencial
11,Norte,11040,Fabricação de vermutes e de outras bebidas fermentadas não destiladas,…,,2022,…,Dado confidencial
11,Norte,131,Preparação e fiação de fibras têxteis,…,,2022,…,Dado confidencial
11,Norte,1310,Preparação e fiação de fibras têxteis,…,,2022,…,Dado confidencial
11,Norte,13101,Preparação e fiação de fibras do tipo algodão,…,,2022,…,Dado confidencial
11,Norte,13102,Preparação e fiação de fibras do tipo lã,…,,2022,…,Dado confidencial
11,Norte,13105,Preparação e fiação de linho e de outras fibras têxteis,…,,2022,…,Dado confidencial
11,Norte,13202,Tecelagem de fio do tipo lã,…,,2022,…,Dado confidencial
11,Norte,13203,Tecelagem de fio do tipo seda e de outros têxteis,…,,2022,…,Dado confidencial
11,Norte,133,Acabamento de têxteis,…,,2022,…,Dado confidencial
11,Norte,1330,Acabamento de têxteis,…,,2022,…,Dado confidencial
11,Norte,13302,Estampagem,…,,2022,…,Dado confidencial
11,Norte,13941,Fabricação de cordoaria,…,,2022,…,Dado confidencial
11,Norte,13942,Fabricação de redes,…,,2022,…,Dado confidencial
11,Norte,16211,Fabricação de painéis de partículas de madeira,…,,2022,…,Dado confidencial
11,Norte,16213,"Fabricação de folheados, contraplacados, lamelados e de outros painéis",…,,2022,…,Dado confidencial
11,Norte,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",…,,2022,…,Dado confidencial
11,Norte,192,Fabricação de produtos petrolíferos refinados e de aglomerados de combustíveis,…,,2022,…,Dado confidencial
11,Norte,1920,Fabricação de produtos petrolíferos refinados e de aglomerados de combustíveis,…,,2022,…,Dado confidencial
11,Norte,19203,Fabricação de briquetes e aglomerados de hulha e lenhite,…,,2022,…,Dado confidencial
11,Norte,2011,Fabricação de gases industriais,…,,2022,…,Dado confidencial
11,Norte,20110,Fabricação de gases industriais,…,,2022,…,Dado confidencial
11,Norte,20141,Fabricação de resinosos e seus derivados,…,,2022,…,Dado confidencial
11,Norte,20142,Fabricação de carvão (vegetal e animal) e produtos associados,…,,2022,…,Dado confidencial
11,Norte,20143,Fabricação de álcool etílico de fermentação,…,,2022,…,Dado confidencial
11,Norte,2015,Fabricação de adubos e de compostos azotados,…,,2022,…,Dado confidencial
11,Norte,20151,Fabricação de adubos químicos ou minerais e de compostos azotados,…,,2022,…,Dado confidencial
11,Norte,20152,Fabricação de adubos orgânicos e organo-minerais,…,,2022,…,Dado confidencial
11,Norte,20302,Fabricação de tintas de impressão,…,,2022,…,Dado confidencial
11,Norte,20303,"Fabricação de pigmentos preparados, composições vitrificáveis e afins",…,,2022,…,Dado confidencial
11,Norte,2051,Fabricação de explosivos e artigos de pirotecnia,…,,2022,…,Dado confidencial
11,Norte,20510,Fabricação de explosivos e artigos de pirotecnia,…,,2022,…,Dado confidencial
11,Norte,2052,Fabricação de colas,…,,2022,…,Dado confidencial
11,Norte,20520,Fabricação de colas,…,,2022,…,Dado confidencial
11,Norte,2053,Fabricação de óleos essenciais,…,,2022,…,Dado confidencial
11,Norte,20530,Fabricação de óleos essenciais,…,,2022,…,Dado confidencial
11,Norte,22111,Fabricação de pneus e câmaras-de-ar,…,,2022,…,Dado confidencial
11,Norte,22112,Reconstrução de pneus,…,,2022,…,Dado confidencial
11,Norte,22291,Fabricação de componentes de plástico para calçado,…,,2022,…,Dado confidencial
11,Norte,22292,"Fabricação de outros artigos de plástico, n.e.",…,,2022,…,Dado confidencial
11,Norte,2311,Fabricação de vidro plano,…,,2022,…,Dado confidencial
11,Norte,23110,Fabricação de vidro plano,…,,2022,…,Dado confidencial
11,Norte,23131,Fabricação de vidro de embalagem,…,,2022,…,Dado confidencial
11,Norte,23132,Cristalaria,…,,2022,…,Dado confidencial
11,Norte,2319,Fabricação e transformação de outro vidro (inclui vidro técnico),…,,2022,…,Dado confidencial
11,Norte,23190,Fabricação e transformação de outro vidro (inclui vidro técnico),…,,2022,…,Dado confidencial
11,Norte,233,Fabricação de produtos cerâmicos para a construção,…,,2022,…,Dado confidencial
11,Norte,23311,Fabricação de azulejos,…,,2022,…,Dado confidencial
11,Norte,23312,"Fabricação de ladrilhos, mosaicos e placas de cerâmica",…,,2022,…,Dado confidencial
11,Norte,2332,"Fabricação de tijolos, telhas e de outros produtos cerâmicos para a construção",…,,2022,…,Dado confidencial
11,Norte,23321,Fabricação de tijolos,…,,2022,…,Dado confidencial
11,Norte,23322,Fabricação de telhas,…,,2022,…,Dado confidencial
11,Norte,23324,Fabricação de outros produtos cerâmicos para a construção,…,,2022,…,Dado confidencial
11,Norte,2342,Fabricação de artigos cerâmicos para usos sanitários,…,,2022,…,Dado confidencial
11,Norte,23420,Fabricação de artigos cerâmicos para usos sanitários,…,,2022,…,Dado confidencial
11,Norte,2343,Fabricação de isoladores e peças isolantes em cerâmica,…,,2022,…,Dado confidencial
11,Norte,23430,Fabricação de isoladores e peças isolantes em cerâmica,…,,2022,…,Dado confidencial
11,Norte,2344,Fabricação de outros produtos em cerâmica para usos técnicos,…,,2022,…,Dado confidencial
11,Norte,23440,Fabricação de outros produtos em cerâmica para usos técnicos,…,,2022,…,Dado confidencial
11,Norte,235,"Fabricação de cimento, cal e gesso",…,,2022,…,Dado confidencial
11,Norte,2351,Fabricação de cimento,…,,2022,…,Dado confidencial
11,Norte,23510,Fabricação de cimento,…,,2022,…,Dado confidencial
11,Norte,2362,Fabricação de produtos de gesso para a construção,…,,2022,…,Dado confidencial
11,Norte,23620,Fabricação de produtos de gesso para a construção,…,,2022,…,Dado confidencial
11,Norte,2364,Fabricação de argamassas,…,,2022,…,Dado confidencial
11,Norte,23640,Fabricação de argamassas,…,,2022,…,Dado confidencial
11,Norte,2365,Fabricação de produtos de fibrocimento,…,,2022,…,Dado confidencial
11,Norte,23650,Fabricação de produtos de fibrocimento,…,,2022,…,Dado confidencial
11,Norte,23991,Fabricação de misturas betuminosas,…,,2022,…,Dado confidencial
11,Norte,23992,"Fabricação de outros produtos minerais não metálicos diversos, n.e.",…,,2022,…,Dado confidencial
11,Norte,2432,Laminagem a frio de arco ou banda,…,,2022,…,Dado confidencial
11,Norte,24320,Laminagem a frio de arco ou banda,…,,2022,…,Dado confidencial
11,Norte,2433,Perfilagem a frio,…,,2022,…,Dado confidencial
11,Norte,24330,Perfilagem a frio,…,,2022,…,Dado confidencial
11,Norte,2444,Obtenção e primeira transformação de cobre,…,,2022,…,Dado confidencial
11,Norte,24440,Obtenção e primeira transformação de cobre,…,,2022,…,Dado confidencial
11,Norte,2445,Obtenção e primeira transformação de outros metais não ferrosos,…,,2022,…,Dado confidencial
11,Norte,24450,Obtenção e primeira transformação de outros metais não ferrosos,…,,2022,…,Dado confidencial
11,Norte,253,Fabricação de geradores de vapor (exceto caldeiras para aquecimento central),…,,2022,…,Dado confidencial
11,Norte,2530,Fabricação de geradores de vapor (exceto caldeiras para aquecimento central),…,,2022,…,Dado confidencial
11,Norte,25300,Fabricação de geradores de vapor (exceto caldeiras para aquecimento central),…,,2022,…,Dado confidencial
11,Norte,254,Fabricação de armas e munições,…,,2022,…,Dado confidencial
11,Norte,2540,Fabricação de armas e munições,…,,2022,…,Dado confidencial
11,Norte,25401,"Fabricação de armas de caça, de desporto e defesa",…,,2022,…,Dado confidencial
11,Norte,2591,Fabricação de embalagens metálicas pesadas,…,,2022,…,Dado confidencial
11,Norte,25910,Fabricação de embalagens metálicas pesadas,…,,2022,…,Dado confidencial
11,Norte,2594,"Fabricação de rebites, parafusos e porcas",…,,2022,…,Dado confidencial
11,Norte,25940,"Fabricação de rebites, parafusos e porcas",…,,2022,…,Dado confidencial
11,Norte,26511,"Fabricação de contadores de eletricidade, gás, água e de outros líquidos",…,,2022,…,Dado confidencial
11,Norte,26512,"Fabricação de instrumentos e aparelhos de medida, verificação, navegação e outros fins, n.e.",…,,2022,…,Dado confidencial
11,Norte,267,Fabricação de instrumentos e de equipamentos óticos e fotográficos,…,,2022,…,Dado confidencial
11,Norte,2670,Fabricação de instrumentos e de equipamentos óticos e fotográficos,…,,2022,…,Dado confidencial
11,Norte,26702,Fabricação de material fotográfico e cinematográfico,…,,2022,…,Dado confidencial
11,Norte,268,Fabricação de suportes de informação magnéticos e óticos,…,,2022,…,Dado confidencial
11,Norte,2680,Fabricação de suportes de informação magnéticos e óticos,…,,2022,…,Dado confidencial
11,Norte,26800,Fabricação de suportes de informação magnéticos e óticos,…,,2022,…,Dado confidencial
11,Norte,272,Fabricação de acumuladores e pilhas,…,,2022,…,Dado confidencial
11,Norte,2720,Fabricação de acumuladores e pilhas,…,,2022,…,Dado confidencial
11,Norte,27200,Fabricação de acumuladores e pilhas,…,,2022,…,Dado confidencial
11,Norte,273,Fabricação de fios e cabos isolados e seus acessórios,…,,2022,…,Dado confidencial
11,Norte,2731,Fabricação de cabos de fibra ótica,…,,2022,…,Dado confidencial
11,Norte,27310,Fabricação de cabos de fibra ótica,…,,2022,…,Dado confidencial
11,Norte,275,Fabricação de aparelhos para uso doméstico,…,,2022,…,Dado confidencial
11,Norte,2752,Fabricação de aparelhos não elétricos para uso doméstico,…,,2022,…,Dado confidencial
11,Norte,27520,Fabricação de aparelhos não elétricos para uso doméstico,…,,2022,…,Dado confidencial
11,Norte,2812,Fabricação de equipamento hidráulico e pneumático,…,,2022,…,Dado confidencial
11,Norte,28120,Fabricação de equipamento hidráulico e pneumático,…,,2022,…,Dado confidencial
11,Norte,2815,"Fabricação de rolamentos, de engrenagens e de outros órgãos de transmissão",…,,2022,…,Dado confidencial
11,Norte,28150,"Fabricação de rolamentos, de engrenagens e de outros órgãos de transmissão",…,,2022,…,Dado confidencial
11,Norte,282,Fabricação de outras máquinas para uso geral,…,,2022,…,Dado confidencial
11,Norte,2821,Fabricação de fornos e queimadores,…,,2022,…,Dado confidencial
11,Norte,28210,Fabricação de fornos e queimadores,…,,2022,…,Dado confidencial
11,Norte,2822,Fabricação de equipamento de elevação e de movimentação,…,,2022,…,Dado confidencial
11,Norte,28221,"Fabricação de ascensores e monta cargas, escadas e passadeiras rolantes",…,,2022,…,Dado confidencial
11,Norte,2824,Fabricação de máquinas-ferramentas portáteis com motor,…,,2022,…,Dado confidencial
11,Norte,28240,Fabricação de máquinas-ferramentas portáteis com motor,…,,2022,…,Dado confidencial
11,Norte,2825,Fabricação de equipamento não doméstico para refrigeração e ventilação,…,,2022,…,Dado confidencial
11,Norte,28250,Fabricação de equipamento não doméstico para refrigeração e ventilação,…,,2022,…,Dado confidencial
11,Norte,2829,"Fabricação de outras máquinas para uso geral, n.e.",…,,2022,…,Dado confidencial
11,Norte,28291,Fabricação de máquinas de acondicionamento e de embalagem,…,,2022,…,Dado confidencial
11,Norte,283,"Fabricação de máquinas e de tratores para a agricultura, pecuária e silvicultura",…,,2022,…,Dado confidencial
11,Norte,2830,"Fabricação de máquinas e de tratores para a agricultura, pecuária e silvicultura",…,,2022,…,Dado confidencial
11,Norte,28300,"Fabricação de máquinas e de tratores para a agricultura, pecuária e silvicultura",…,,2022,…,Dado confidencial
11,Norte,2894,"Fabricação de máquinas para as indústrias têxtil, do vestuário e do couro",…,,2022,…,Dado confidencial
11,Norte,28940,"Fabricação de máquinas para as indústrias têxtil, do vestuário e do couro",…,,2022,…,Dado confidencial
11,Norte,2895,Fabricação de máquinas para as indústrias do papel e do cartão,…,,2022,…,Dado confidencial
11,Norte,28950,Fabricação de máquinas para as indústrias do papel e do cartão,…,,2022,…,Dado confidencial
11,Norte,2896,Fabricação de máquinas para as indústrias do plástico e da borracha,…,,2022,…,Dado confidencial
11,Norte,28960,Fabricação de máquinas para as indústrias do plástico e da borracha,…,,2022,…,Dado confidencial
11,Norte,30,Fabricação de outro equipamento de transporte,…,,2022,…,Dado confidencial
11,Norte,303,"Fabricação de aeronaves, de veículos espaciais e equipamento relacionado",…,,2022,…,Dado confidencial
11,Norte,3030,"Fabricação de aeronaves, de veículos espaciais e equipamento relacionado",…,,2022,…,Dado confidencial
11,Norte,30300,"Fabricação de aeronaves, de veículos espaciais e equipamento relacionado",…,,2022,…,Dado confidencial
11,Norte,3092,Fabricação de bicicletas e veículos para inválidos,…,,2022,…,Dado confidencial
11,Norte,30920,Fabricação de bicicletas e veículos para inválidos,…,,2022,…,Dado confidencial
11,Norte,3099,"Fabricação de outro equipamento de transporte, n.e.",…,,2022,…,Dado confidencial
11,Norte,30990,"Fabricação de outro equipamento de transporte, n.e.",…,,2022,…,Dado confidencial
11,Norte,3211,Cunhagem de moedas,…,,2022,…,Dado confidencial
11,Norte,32110,Cunhagem de moedas,…,,2022,…,Dado confidencial
11,Norte,3213,Fabricação de bijutarias,…,,2022,…,Dado confidencial
11,Norte,32130,Fabricação de bijutarias,…,,2022,…,Dado confidencial
11,Norte,32991,"Fabricação de canetas, lápis e similares",…,,2022,…,Dado confidencial
11,Norte,32992,"Fabricação de fechos de correr, botões e similares",…,,2022,…,Dado confidencial
11,Norte,32995,Fabricação de caixões mortuários em madeira,…,,2022,…,Dado confidencial
11,Norte,351,"Produção, transporte, distribuição e comércio de eletricidade",…,,2022,…,Dado confidencial
11,Norte,3513,Distribuição de eletricidade,…,,2022,…,Dado confidencial
11,Norte,35130,Distribuição de eletricidade,…,,2022,…,Dado confidencial
11,Norte,352,Produção de gás; distribuição de combustíveis gasosos por condutas; comércio de gás por condutas,…,,2022,…,Dado confidencial
11,Norte,3521,Produção de gás,…,,2022,…,Dado confidencial
11,Norte,35210,Produção de gás,…,,2022,…,Dado confidencial
11,Norte,3522,Distribuição de combustíveis gasosos por condutas,…,,2022,…,Dado confidencial
11,Norte,35220,Distribuição de combustíveis gasosos por condutas,…,,2022,…,Dado confidencial
11,Norte,3523,Comércio de gás por condutas,…,,2022,…,Dado confidencial
11,Norte,35230,Comércio de gás por condutas,…,,2022,…,Dado confidencial
11,Norte,35301,"Produção e distribuição de vapor, água quente e fria e ar frio por conduta",…,,2022,…,Dado confidencial
11,Norte,35302,Produção de gelo,…,,2022,…,Dado confidencial
11,Norte,3821,Tratamento e eliminação de resíduos não perigosos,…,,2022,…,Dado confidencial
11,Norte,38211,Tratamento e eliminação de resíduos inertes,…,,2022,…,Dado confidencial
11,Norte,3822,Tratamento e eliminação de resíduos perigosos,…,,2022,…,Dado confidencial
11,Norte,38220,Tratamento e eliminação de resíduos perigosos,…,,2022,…,Dado confidencial
11,Norte,38312,"Desmantelamento de equipamentos elétricos e eletrónicos, em fim de vida",…,,2022,…,Dado confidencial
11,Norte,38313,"Desmantelamento de outros equipamentos e bens, em fim de vida",…,,2022,…,Dado confidencial
11,Norte,492,Transporte de mercadorias por caminho-de-ferro,…,,2022,…,Dado confidencial
11,Norte,4920,Transporte de mercadorias por caminho-de-ferro,…,,2022,…,Dado confidencial
11,Norte,49200,Transporte de mercadorias por caminho-de-ferro,…,,2022,…,Dado confidencial
11,Norte,493,Outros transportes terrestres de passageiros,…,,2022,…,Dado confidencial
11,Norte,4931,"Transportes terrestres, urbanos e suburbanos, de passageiros",…,,2022,…,Dado confidencial
11,Norte,49310,"Transportes terrestres, urbanos e suburbanos, de passageiros",…,,2022,…,Dado confidencial
11,Norte,511,Transportes aéreos de passageiros,…,,2022,…,Dado confidencial
11,Norte,5110,Transportes aéreos de passageiros,…,,2022,…,Dado confidencial
11,Norte,51100,Transportes aéreos de passageiros,…,,2022,…,Dado confidencial
11,Norte,512,Transportes aéreos de mercadorias e transportes espaciais,…,,2022,…,Dado confidencial
11,Norte,5121,Transportes aéreos de mercadorias,…,,2022,…,Dado confidencial
11,Norte,51210,Transportes aéreos de mercadorias,…,,2022,…,Dado confidencial
11,Norte,55113,Estalagens com restaurante,…,,2022,…,Dado confidencial
11,Norte,55118,Apartamentos turísticos com restaurante,…,,2022,…,Dado confidencial
11,Norte,5812,Edição de listas destinadas a consulta,…,,2022,…,Dado confidencial
11,Norte,58120,Edição de listas destinadas a consulta,…,,2022,…,Dado confidencial
11,Norte,5814,Edição de revistas e de outras publicações periódicas,…,,2022,…,Dado confidencial
11,Norte,58140,Edição de revistas e de outras publicações periódicas,…,,2022,…,Dado confidencial
11,Norte,612,Atividades de telecomunicações sem fio,…,,2022,…,Dado confidencial
11,Norte,6120,Atividades de telecomunicações sem fio,…,,2022,…,Dado confidencial
11,Norte,61200,Atividades de telecomunicações sem fio,…,,2022,…,Dado confidencial
11,Norte,613,Atividades de telecomunicações por satélite,…,,2022,…,Dado confidencial
11,Norte,6130,Atividades de telecomunicações por satélite,…,,2022,…,Dado confidencial
11,Norte,61300,Atividades de telecomunicações por satélite,…,,2022,…,Dado confidencial
11,Norte,772,Aluguer de bens de uso pessoal e doméstico,…,,2022,…,Dado confidencial
11,Norte,7721,Aluguer de bens recreativos e desportivos,…,,2022,…,Dado confidencial
11,Norte,77210,Aluguer de bens recreativos e desportivos,…,,2022,…,Dado confidencial
11,Norte,7722,Aluguer de videocassetes e discos,…,,2022,…,Dado confidencial
11,Norte,77220,Aluguer de videocassetes e discos,…,,2022,…,Dado confidencial
11,Norte,7729,Aluguer de outros bens de uso pessoal e doméstico,…,,2022,…,Dado confidencial
11,Norte,77290,Aluguer de outros bens de uso pessoal e doméstico,…,,2022,…,Dado confidencial
11,Norte,7734,Aluguer de meios de transporte marítimo e fluvial,…,,2022,…,Dado confidencial
11,Norte,77340,Aluguer de meios de transporte marítimo e fluvial,…,,2022,…,Dado confidencial
11,Norte,7735,Aluguer de meios de transporte aéreo,…,,2022,…,Dado confidencial
11,Norte,77350,Aluguer de meios de transporte aéreo,…,,2022,…,Dado confidencial
11,Norte,774,"Locação de propriedade intelectual e produtos similares, exceto direitos de autor",…,,2022,…,Dado confidencial
11,Norte,7740,"Locação de propriedade intelectual e produtos similares, exceto direitos de autor",…,,2022,…,Dado confidencial
11,Norte,77400,"Locação de propriedade intelectual e produtos similares, exceto direitos de autor",…,,2022,…,Dado confidencial
11,Norte,82921,Engarrafamento de gases,…,,2022,…,Dado confidencial
11,Norte,82922,Outras atividades de embalagem,…,,2022,…,Dado confidencial
11,Norte,872,"Atividades dos estabelecimentos para pessoas com doença do foro mental e do abuso de drogas, com alojamento",…,,2022,…,Dado confidencial
11,Norte,8720,"Atividades dos estabelecimentos para pessoas com doença do foro mental e do abuso de drogas, com alojamento",…,,2022,…,Dado confidencial
11,Norte,87200,"Atividades dos estabelecimentos para pessoas com doença do foro mental e do abuso de drogas, com alojamento",…,,2022,…,Dado confidencial
11,Norte,879,Outras atividades de apoio social com alojamento,…,,2022,…,Dado confidencial
11,Norte,8790,Outras atividades de apoio social com alojamento,…,,2022,…,Dado confidencial
11,Norte,87901,"Atividades de apoio social para crianças e jovens, com alojamento",…,,2022,…,Dado confidencial
11,Norte,87902,"Atividades de apoio social com alojamento, n.e.",…,,2022,…,Dado confidencial
11,Norte,93191,Organismos reguladores das atividades desportivas,…,,2022,…,Dado confidencial
11,Norte,93192,"Outras atividades desportivas, n.e.",…,,2022,…,Dado confidencial
11,Norte,9321,Atividades dos parques de diversão e temáticos,…,,2022,…,Dado confidencial
11,Norte,93211,"Atividades de parques de diversão itinerantes (Lei n.º 66/2018, de 3 de dezembro)",…,,2022,…,Dado confidencial
11,Norte,9329,Outras atividades de diversão e recreativas,…,,2022,…,Dado confidencial
11,Norte,93292,Atividades dos portos de recreio (marinas),…,,2022,…,Dado confidencial
11,Norte,93293,Organização de atividades de animação turística,…,,2022,…,Dado confidencial
11,Norte,93294,"Outras atividades de diversão e recreativas, n.e.",…,,2022,…,Dado confidencial
11,Norte,93295,"Outras atividades de diversão itinerantes (Lei n.º 66/2018, de 3 de dezembro)",…,,2022,…,Dado confidencial
11,Norte,9491,Atividades de organizações religiosas,…,,2022,…,Dado confidencial
11,Norte,94910,Atividades de organizações religiosas,…,,2022,…,Dado confidencial
11,Norte,9499,"Outras atividades de organizações associativas, n.e.",…,,2022,…,Dado confidencial
11,Norte,94991,Associações culturais e recreativas,…,,2022,…,Dado confidencial
11,Norte,94992,Associações de defesa do ambiente,…,,2022,…,Dado confidencial
11,Norte,94994,Associações de pais e encarregados de educação,…,,2022,…,Dado confidencial
11,Norte,94995,"Outras atividades associativas, n.e.",…,,2022,…,Dado confidencial
111,Alto Minho,011,Culturas temporárias,…,,2022,…,Dado confidencial
111,Alto Minho,0111,"Cerealicultura (exceto arroz), leguminosas secas e sementes oleaginosas",…,,2022,…,Dado confidencial
111,Alto Minho,01111,Cerealicultura (exceto arroz),…,,2022,…,Dado confidencial
111,Alto Minho,0112,Cultura de arroz,…,,2022,…,Dado confidencial
111,Alto Minho,01120,Cultura de arroz,…,,2022,…,Dado confidencial
111,Alto Minho,0113,"Culturas de produtos hortícolas, raízes e tubérculos",…,,2022,…,Dado confidencial
111,Alto Minho,01130,"Culturas de produtos hortícolas, raízes e tubérculos",…,,2022,…,Dado confidencial
111,Alto Minho,0119,Outras culturas temporárias,…,,2022,…,Dado confidencial
111,Alto Minho,01192,"Outras culturas temporárias, n.e.",…,,2022,…,Dado confidencial
111,Alto Minho,012,Culturas permanentes,…,,2022,…,Dado confidencial
111,Alto Minho,0121,Viticultura,…,,2022,…,Dado confidencial
111,Alto Minho,01210,Viticultura,…,,2022,…,Dado confidencial
111,Alto Minho,0122,Cultura de frutos tropicais e subtropicais,…,,2022,…,Dado confidencial
111,Alto Minho,01220,Cultura de frutos tropicais e subtropicais,…,,2022,…,Dado confidencial
111,Alto Minho,0123,Cultura de citrinos,…,,2022,…,Dado confidencial
111,Alto Minho,01230,Cultura de citrinos,…,,2022,…,Dado confidencial
111,Alto Minho,0124,Cultura de pomóideas e prunóideas,…,,2022,…,Dado confidencial
111,Alto Minho,01240,Cultura de pomóideas e prunóideas,…,,2022,…,Dado confidencial
111,Alto Minho,0125,"Cultura de outros frutos (inclui casca rija), em árvores e arbustos",…,,2022,…,Dado confidencial
111,Alto Minho,01251,Cultura de frutos de casca rija,…,,2022,…,Dado confidencial
